geoid,latitude,longitude,population,population_source_code,population_moe,population_moe_source_code,poverty_population,poverty_population_source_code,poverty_count,poverty_count_source_code,poverty_count_moe,poverty_count_moe_source_code,median_household_income,median_household_income_source_code,median_income_moe,median_income_moe_source_code,workers,workers_source_code,public_transit_workers,public_transit_workers_source_code,median_gross_rent,median_gross_rent_source_code,median_rent_moe,median_rent_moe_source_code
25017354700,42.3895812,-71.1226285,2926,,313.0,,2878,,195,,167.0,,159000.0,,24191.0,,1872,,476,,2754.0,,267.0,
25017354800,42.3926658,-71.1279416,2319,,369.0,,2290,,210,,88.0,,172708.0,,24881.0,,1645,,343,,2953.0,,474.0,
25017354901,42.3964207,-71.1489645,3112,,596.0,,3112,,247,,282.0,,156964.0,,17352.0,,2380,,869,,3109.0,,110.0,
25017354902,42.3946771,-71.1357395,5482,,800.0,,5482,,934,,468.0,,90046.0,,33777.0,,2900,,955,,1776.0,,331.0,
25017355000,42.3985275,-71.1342815,3299,,465.0,,3299,,201,,90.0,,153889.0,,64196.0,,2341,,524,,2584.0,,312.0,
25017356100,42.4026607,-71.1456523,3646,,457.0,,3629,,75,,42.0,,155082.0,,14634.0,,2196,,606,,2627.0,,122.0,
25017356300,42.4141319,-71.1408988,5546,,630.0,,5546,,203,,163.0,,115427.0,,17916.0,,3939,,286,,1830.0,,129.0,
25017356400,42.4285594,-71.1583359,7507,,758.0,,7507,,448,,246.0,,183470.0,,30868.0,,3876,,301,,2332.0,,866.0,
25017356500,42.4242961,-71.1853749,7276,,645.0,,7173,,362,,201.0,,134943.0,,33636.0,,3880,,297,,1410.0,,390.0,
25017356601,42.4186038,-71.1730936,4198,,392.0,,4178,,224,,166.0,,140694.0,,26330.0,,2479,,439,,1956.0,,138.0,
25017356602,42.4194011,-71.1817624,4414,,605.0,,4289,,237,,277.0,,155265.0,,28257.0,,2421,,304,,1834.0,,305.0,
25017356701,42.4083786,-71.1438162,6285,,572.0,,6267,,477,,194.0,,139229.0,,19459.0,,4014,,522,,2255.0,,64.0,
25017356703,42.4095378,-71.1574723,3154,,427.0,,3125,,344,,210.0,,135240.0,,44942.0,,1548,,286,,1140.0,,883.0,
25017356704,42.4145126,-71.1661326,3989,,506.0,,3989,,99,,70.0,,156316.0,,39014.0,,2423,,314,,2183.0,,206.0,
25017357100,42.4010318,-71.1665482,5103,,436.0,,5103,,107,,73.0,,163466.0,,33471.0,,2726,,300,,2359.0,,162.0,
25017357200,42.3904062,-71.1658606,3154,,331.0,,3154,,51,,45.0,,228281.0,,50545.0,,1685,,155,,2264.0,,227.0,
25017357300,42.3807211,-71.1600023,3295,,323.0,,3295,,77,,53.0,,163393.0,,28114.0,,1905,,261,,2591.0,,165.0,
25017357400,42.3809695,-71.1679802,2421,,265.0,,2419,,71,,68.0,,212130.0,,43732.0,,1256,,125,,2707.0,,329.0,
25017357500,42.3835221,-71.175986,2369,,297.0,,2369,,127,,77.0,,166563.0,,26141.0,,1265,,175,,2752.0,,185.0,
25017357600,42.3832158,-71.1862578,2729,,394.0,,2719,,102,,69.0,,183214.0,,32563.0,,1433,,165,,2246.0,,74.0,
25017357700,42.3956428,-71.1891107,4040,,348.0,,3892,,286,,108.0,,124516.0,,44061.0,,1986,,247,,2146.0,,295.0,
25017357800,42.403119,-71.187968,3898,,492.0,,3877,,105,,80.0,,227100.0,,33994.0,,1622,,115,,2068.0,,518.0,
25017358100,42.4265458,-71.2064063,5145,,464.0,,5091,,70,,51.0,,234519.0,,35222.0,,2616,,153,,2694.0,,481.0,
25017358300,42.4261135,-71.2340953,6061,,593.0,,6027,,264,,157.0,,213333.0,,58997.0,,2920,,117,,3501.0,,,-333333333
25017358400,42.4377299,-71.2455163,4921,,471.0,,4862,,394,,173.0,,179753.0,,15159.0,,2093,,104,,1084.0,,426.0,
25017358500,42.4453551,-71.202152,5785,,554.0,,5640,,204,,142.0,,239375.0,,22121.0,,2731,,86,,2892.0,,783.0,
25017358600,42.4579056,-71.2500166,6245,,652.0,,6245,,429,,272.0,,207125.0,,35377.0,,3071,,269,,2920.0,,458.0,
25017358700,42.4720157,-71.2276871,5928,,585.0,,5928,,86,,47.0,,250001.0,,,-333333333,2926,,202,,2414.0,,1708.0,
25017359100,42.5084237,-71.2596633,6782,,517.0,,6545,,343,,148.0,,158947.0,,34432.0,,3484,,25,,2699.0,,153.0,
25017359301,42.467798,-71.2969514,0,,14.0,,0,,0,,14.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25017359302,42.4608042,-71.2903199,0,,14.0,,0,,0,,14.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25017359303,42.4916996,-71.2941307,7561,,515.0,,7521,,230,,106.0,,158984.0,,42497.0,,3358,,35,,1928.0,,217.0,
25017359400,42.3636223,-71.1121707,7073,,503.0,,7073,,1041,,396.0,,115259.0,,24736.0,,3937,,850,,2566.0,,174.0,
25017360300,42.4255064,-71.3108115,6946,,54.0,,6785,,266,,189.0,,180750.0,,35997.0,,2957,,78,,2455.0,,1102.0,
25017361100,42.4426939,-71.3740693,5975,,636.0,,5751,,87,,68.0,,232835.0,,36797.0,,2499,,135,,3335.0,,857.0,
25017361200,42.44525,-71.3995446,6189,,604.0,,5440,,164,,110.0,,184866.0,,37246.0,,2375,,138,,2458.0,,284.0,
25017361300,42.490428,-71.3531968,6062,,490.0,,5811,,180,,135.0,,221029.0,,50447.0,,2215,,19,,1556.0,,1058.0,
25017362100,42.5368071,-71.361324,5209,,20.0,,5187,,107,,81.0,,250001.0,,,-333333333,2402,,69,,1409.0,,429.0,
25017363103,42.5002899,-71.4474589,3211,,315.0,,3211,,65,,53.0,,147639.0,,34236.0,,1710,,31,,1376.0,,23.0,
25017363104,42.4649683,-71.4297616,6300,,619.0,,6300,,284,,177.0,,153065.0,,22732.0,,3471,,96,,1487.0,,601.0,
25017363105,42.5053578,-71.4004675,4316,,911.0,,4201,,194,,130.0,,97679.0,,51814.0,,2172,,53,,1829.0,,126.0,
25017363106,42.522632,-71.41465,3011,,294.0,,2980,,122,,86.0,,107222.0,,10095.0,,1501,,45,,2394.0,,173.0,
25017363201,42.4644272,-71.477543,3341,,445.0,,3341,,77,,71.0,,214513.0,,14038.0,,1773,,81,,1833.0,,556.0,
25017363202,42.479293,-71.4668529,3782,,377.0,,3782,,62,,75.0,,201364.0,,21024.0,,2197,,52,,1767.0,,121.0,
25017364101,42.4374587,-71.4622486,6043,,505.0,,6043,,636,,318.0,,123134.0,,30956.0,,3320,,44,,1262.0,,856.0,
25017364102,42.4197794,-71.4509538,4620,,504.0,,4620,,153,,110.0,,118056.0,,20266.0,,2522,,29,,2003.0,,238.0,
25017365100,42.405063,-71.4125646,8064,,642.0,,8044,,195,,222.0,,250001.0,,,-333333333,3682,,91,,,-666666666,,-222222222
25017365201,42.374693,-71.4326542,6226,,689.0,,6152,,28,,44.0,,227230.0,,13130.0,,2773,,10,,1331.0,,473.0,
25017365202,42.3543267,-71.4450462,4777,,389.0,,4690,,261,,156.0,,221250.0,,38156.0,,2218,,29,,2208.0,,962.0,
25017366100,42.3255606,-71.3663984,4643,,363.0,,4599,,348,,244.0,,178438.0,,27759.0,,2230,,58,,1337.0,,574.0,
25017366201,42.3862881,-71.3511169,3628,,477.0,,3625,,147,,121.0,,250001.0,,,-333333333,1821,,6,,,-666666666,,-222222222
25017366202,42.3457407,-71.3729338,5555,,488.0,,5534,,78,,62.0,,218750.0,,48718.0,,2716,,62,,,-666666666,,-222222222
25017367100,42.3825916,-71.3038201,4620,,445.0,,4543,,283,,246.0,,250001.0,,,-333333333,2030,,112,,2100.0,,754.0,
25017367200,42.3459611,-71.3006085,6823,,449.0,,6149,,173,,146.0,,250001.0,,,-333333333,2671,,57,,2235.0,,345.0,
25017368101,42.4096613,-71.245202,5727,,585.0,,5640,,410,,287.0,,130481.0,,17756.0,,3263,,232,,3039.0,,187.0,
25017368102,42.4076273,-71.2576286,5078,,972.0,,5078,,316,,136.0,,154879.0,,33654.0,,3373,,38,,1986.0,,670.0,
25017368200,42.3927303,-71.2624456,3764,,467.0,,3750,,244,,198.0,,131513.0,,18481.0,,1920,,51,,3391.0,,431.0,
25017368300,42.3770165,-71.2525097,5992,,855.0,,5989,,700,,416.0,,98375.0,,22696.0,,3424,,328,,1808.0,,231.0,
25017368400,42.3656771,-71.2563824,8161,,660.0,,5451,,281,,247.0,,123795.0,,20341.0,,4352,,185,,2500.0,,233.0,
25017368500,42.3692509,-71.2385575,3405,,416.0,,3405,,410,,140.0,,90484.0,,15543.0,,2209,,195,,1821.0,,178.0,
25017368600,42.3624317,-71.2404818,5961,,751.0,,5961,,503,,366.0,,113125.0,,22948.0,,3997,,173,,2036.0,,166.0,
25017368700,42.368618,-71.2265194,2483,,450.0,,2483,,363,,213.0,,80524.0,,37005.0,,1564,,92,,1537.0,,189.0,
25017368800,42.3729926,-71.2242042,5786,,586.0,,5608,,525,,225.0,,128277.0,,40214.0,,3676,,184,,2516.0,,350.0,
25017368901,42.3966857,-71.2285558,6111,,935.0,,6007,,363,,178.0,,134813.0,,38432.0,,3656,,203,,2276.0,,66.0,
25017368902,42.3802452,-71.2312876,3625,,546.0,,3624,,651,,358.0,,57450.0,,15596.0,,1850,,193,,2474.0,,190.0,
25017369000,42.3935801,-71.2139162,3626,,48.0,,212,,128,,50.0,,,-666666666,,-222222222,1364,,67,,,-666666666,,-222222222
25017369100,42.3841027,-71.2077358,5004,,471.0,,4999,,125,,87.0,,133031.0,,16180.0,,3012,,93,,1803.0,,150.0,
25017370101,42.3774193,-71.1966381,6583,,713.0,,6579,,454,,255.0,,124805.0,,13829.0,,3922,,224,,2156.0,,191.0,
25017370103,42.3684134,-71.187865,3344,,612.0,,3344,,292,,135.0,,108258.0,,25235.0,,1854,,116,,2107.0,,240.0,
25017370104,42.3688643,-71.2048673,4343,,677.0,,4343,,193,,134.0,,126050.0,,14819.0,,2311,,117,,2724.0,,306.0,
25017370201,42.3735726,-71.1700537,4321,,547.0,,4321,,76,,50.0,,141176.0,,33348.0,,2466,,209,,2664.0,,136.0,
25017370202,42.3755023,-71.1829631,3455,,298.0,,3450,,88,,55.0,,122917.0,,17224.0,,2180,,171,,2318.0,,146.0,
25017370301,42.3714567,-71.1500991,4159,,511.0,,4112,,284,,168.0,,123983.0,,17511.0,,2556,,305,,2370.0,,221.0,
25017370302,42.3636899,-71.1550322,1976,,531.0,,1932,,118,,71.0,,95714.0,,26084.0,,788,,73,,2172.0,,615.0,
25017370401,42.3668544,-71.1726387,3688,,532.0,,3688,,391,,228.0,,116136.0,,40104.0,,2255,,336,,2231.0,,461.0,
25017370402,42.3627382,-71.1764284,1431,,191.0,,1376,,175,,101.0,,137104.0,,58453.0,,1148,,100,,2373.0,,194.0,
25017370403,42.3624184,-71.1873584,1970,,281.0,,1970,,75,,50.0,,125542.0,,40701.0,,1229,,47,,2705.0,,268.0,
25017373100,42.3557326,-71.1844188,5323,,649.0,,5303,,295,,217.0,,159441.0,,81591.0,,3225,,613,,2509.0,,274.0,
25017373200,42.3609087,-71.2010291,5223,,515.0,,5215,,322,,148.0,,121154.0,,20458.0,,2829,,202,,1983.0,,249.0,
25017373300,42.3569701,-71.2089979,3027,,413.0,,3027,,108,,85.0,,149720.0,,14420.0,,1670,,197,,2581.0,,341.0,
25017373400,42.3474873,-71.2019529,3459,,618.0,,3459,,169,,129.0,,137656.0,,42238.0,,1596,,132,,3232.0,,337.0,
25017373500,42.3440287,-71.1835071,6216,,438.0,,5444,,213,,101.0,,250001.0,,,-333333333,3012,,163,,2938.0,,582.0,
25017373600,42.3300314,-71.1743265,6083,,341.0,,2781,,246,,201.0,,250001.0,,,-333333333,2697,,204,,1960.0,,1345.0,
25017373700,42.3367826,-71.2039895,3713,,440.0,,3713,,38,,30.0,,250001.0,,,-333333333,2001,,273,,2779.0,,641.0,
25017373800,42.326281,-71.191399,6139,,652.0,,6076,,340,,223.0,,159095.0,,15184.0,,3034,,545,,2254.0,,231.0,
25017373901,42.3027698,-71.1790574,3066,,447.0,,3066,,28,,36.0,,248056.0,,58719.0,,1270,,82,,3501.0,,,-333333333
25017373902,42.3126917,-71.1852347,3678,,628.0,,3626,,153,,130.0,,182622.0,,20102.0,,1697,,223,,3501.0,,,-333333333
25017374000,42.3020256,-71.1942283,4337,,660.0,,4156,,107,,59.0,,212991.0,,51591.0,,2359,,141,,,-666666666,,-222222222
25017374100,42.3150049,-71.2118062,5251,,566.0,,5183,,548,,273.0,,120766.0,,35242.0,,2883,,242,,2616.0,,339.0,
25017374200,42.3237866,-71.2133136,4068,,618.0,,4068,,66,,51.0,,242389.0,,26162.0,,2228,,240,,1982.0,,575.0,
25017374300,42.3252956,-71.2358074,3788,,431.0,,3759,,29,,26.0,,250001.0,,,-333333333,1888,,62,,3501.0,,,-333333333
25017374400,42.339608,-71.2264635,5639,,493.0,,5542,,275,,147.0,,242700.0,,67974.0,,2576,,84,,2278.0,,1611.0,
25017374500,42.3541178,-71.220143,4686,,442.0,,4599,,357,,240.0,,135669.0,,36527.0,,2519,,113,,2172.0,,216.0,
25017374600,42.3558585,-71.2298425,5314,,490.0,,5314,,94,,66.0,,167381.0,,21753.0,,3245,,170,,2106.0,,350.0,
25017374700,42.350031,-71.2482919,4421,,537.0,,4421,,358,,230.0,,171333.0,,39294.0,,2618,,181,,2107.0,,274.0,
25017374800,42.3328415,-71.250374,5073,,464.0,,3665,,126,,56.0,,200083.0,,55452.0,,2370,,132,,2621.0,,296.0,
25017382100,42.311683,-71.3412483,4926,,515.0,,4826,,172,,74.0,,151071.0,,21107.0,,2610,,77,,1865.0,,494.0,
25017382200,42.2969096,-71.3394529,5229,,600.0,,5226,,197,,184.0,,149943.0,,62838.0,,3195,,174,,2332.0,,285.0,
25017382300,42.2678202,-71.3249828,5994,,605.0,,5920,,149,,88.0,,202893.0,,56333.0,,3254,,264,,3090.0,,1090.0,
25017382400,42.2727145,-71.3583643,5275,,605.0,,5275,,297,,205.0,,111172.0,,25941.0,,2749,,217,,1432.0,,766.0,
25017382500,42.294909,-71.3665957,5697,,1001.0,,5677,,724,,493.0,,121086.0,,29557.0,,3326,,264,,2445.0,,278.0,
25017382601,42.2768206,-71.3868012,4661,,609.0,,4587,,110,,96.0,,122250.0,,13922.0,,2794,,316,,1995.0,,124.0,
25017382602,42.2898797,-71.3807643,4845,,476.0,,4845,,382,,141.0,,112211.0,,20028.0,,2437,,93,,420.0,,95.0,
25017383101,42.2673461,-71.4076209,4177,,481.0,,3654,,703,,284.0,,64107.0,,27418.0,,2084,,100,,1709.0,,96.0,
25017383102,42.2751063,-71.3985938,5474,,828.0,,5474,,1538,,729.0,,54651.0,,9660.0,,2252,,32,,1480.0,,232.0,
25017383200,42.2683889,-71.4289327,6225,,992.0,,6044,,983,,485.0,,89671.0,,21244.0,,3390,,72,,1976.0,,337.0,
25017383300,42.2821039,-71.4332239,3741,,622.0,,3533,,233,,160.0,,84605.0,,16311.0,,1888,,126,,1648.0,,190.0,
25017383401,42.2852849,-71.4202967,2859,,690.0,,2817,,347,,239.0,,76538.0,,40179.0,,1538,,35,,2142.0,,272.0,
25017383402,42.2846974,-71.4060024,3838,,607.0,,3828,,606,,465.0,,67572.0,,7365.0,,1888,,43,,1750.0,,408.0,
25017383501,42.2962927,-71.4121324,4110,,485.0,,4085,,727,,291.0,,60514.0,,17404.0,,2160,,23,,1094.0,,507.0,
25017383502,42.2957306,-71.4373976,3963,,560.0,,2747,,104,,102.0,,96736.0,,54587.0,,2376,,146,,1832.0,,225.0,
25017383600,42.3054903,-71.4159751,6046,,713.0,,5744,,411,,202.0,,113764.0,,11898.0,,2898,,40,,1915.0,,225.0,
25017383700,42.316093,-71.3957228,5193,,719.0,,5174,,295,,246.0,,115950.0,,6869.0,,3026,,20,,2069.0,,229.0,
25017383800,42.3321788,-71.4058655,6103,,1200.0,,5954,,288,,174.0,,132079.0,,22340.0,,3393,,82,,1924.0,,340.0,
25017383902,42.3195156,-71.4641182,5920,,777.0,,5920,,141,,94.0,,182880.0,,35413.0,,3064,,56,,2442.0,,919.0,
25017383903,42.3173007,-71.4329895,2527,,427.0,,2527,,239,,354.0,,131324.0,,34177.0,,1355,,57,,,-666666666,,-222222222
25017383904,42.3411448,-71.4472708,4913,,476.0,,4806,,441,,183.0,,98611.0,,43006.0,,2614,,156,,1981.0,,619.0,
25017384003,42.2878081,-71.4697809,5475,,820.0,,5392,,519,,233.0,,94088.0,,17686.0,,3354,,69,,2157.0,,116.0,
25017384004,42.2981977,-71.4576599,1449,,171.0,,1405,,31,,25.0,,136581.0,,16281.0,,741,,12,,2052.0,,239.0,
25017385101,42.2568636,-71.4918893,2978,,655.0,,2965,,102,,91.0,,171850.0,,53613.0,,1868,,132,,2786.0,,213.0,
25017385102,42.2762835,-71.4818797,4762,,504.0,,4737,,254,,227.0,,137344.0,,18371.0,,2948,,166,,1569.0,,541.0,
25017385201,42.243672,-71.469597,2871,,349.0,,2794,,110,,63.0,,104857.0,,15105.0,,1452,,60,,1978.0,,280.0,
25017385203,42.2446606,-71.4354475,4611,,508.0,,4572,,225,,148.0,,115819.0,,23305.0,,2580,,91,,3012.0,,533.0,
25017385204,42.2578906,-71.444251,3472,,357.0,,3462,,70,,80.0,,167188.0,,41440.0,,1677,,137,,2287.0,,499.0,
25017386100,42.2319469,-71.3729634,4404,,21.0,,4404,,81,,80.0,,247500.0,,32974.0,,2193,,259,,2313.0,,352.0,
25017387100,42.1930363,-71.4203385,4377,,382.0,,4377,,144,,80.0,,149286.0,,15612.0,,2274,,48,,1703.0,,285.0,
25017387201,42.2180228,-71.4328201,5976,,448.0,,5949,,244,,130.0,,151650.0,,19484.0,,3185,,63,,1644.0,,203.0,
25017387202,42.1906581,-71.4746049,4611,,500.0,,4611,,86,,88.0,,188472.0,,39153.0,,2308,,12,,1508.0,,475.0,
25017388100,42.4859849,-71.5209848,5468,,20.0,,5468,,197,,123.0,,151000.0,,29423.0,,3295,,98,,1816.0,,221.0,
25017388200,42.5736544,-71.6409862,7017,,29.0,,5743,,122,,81.0,,121875.0,,19271.0,,2976,,32,,1189.0,,206.0,
25017388300,42.6499167,-71.3185405,6099,,437.0,,3678,,1161,,302.0,,23688.0,,5258.0,,2316,,53,,586.0,,65.0,
25017980000,42.4099158,-71.4818804,0,,14.0,,0,,0,,14.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25019950100,41.2860207,-70.1049314,2385,,623.0,,2347,,154,,69.0,,116719.0,,44107.0,,1097,,15,,2553.0,,364.0,
25019950201,41.2702817,-70.1038086,4665,,769.0,,4614,,33,,38.0,,109420.0,,440.0,,2988,,12,,2223.0,,220.0,
25019950202,41.2578856,-70.1272805,2660,,669.0,,2641,,41,,53.0,,153870.0,,91111.0,,1645,,0,,1833.0,,168.0,
25019950307,41.2913859,-70.203756,478,,155.0,,478,,3,,5.0,,185417.0,,151026.0,,275,,16,,,-666666666,,-222222222
25019950400,41.2561544,-70.0706119,2932,,725.0,,2932,,75,,57.0,,132290.0,,7663.0,,1487,,0,,2269.0,,284.0,
25019950500,41.2899046,-70.0148255,1179,,205.0,,1134,,122,,117.0,,100833.0,,60290.0,,526,,22,,,-666666666,,-222222222
25019990000,41.3055317,-70.1401101,0,,14.0,,0,,0,,14.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25021400100,42.3468097,-71.1126351,5314,,513.0,,5091,,804,,301.0,,105083.0,,15641.0,,3056,,491,,2737.0,,188.0,
25021400201,42.3438844,-71.1193879,3198,,558.0,,3198,,251,,261.0,,121133.0,,56656.0,,2074,,356,,2788.0,,434.0,
25021400202,42.3490085,-71.119806,3567,,679.0,,3537,,938,,373.0,,93702.0,,31309.0,,1667,,516,,3002.0,,462.0,
25021400300,42.3470372,-71.1269868,4497,,633.0,,4425,,402,,178.0,,161382.0,,41327.0,,2513,,568,,2924.0,,291.0,
25021400401,42.3425231,-71.1281222,3945,,558.0,,3929,,556,,249.0,,90383.0,,19605.0,,2357,,746,,2393.0,,393.0,
25021400402,42.3418576,-71.1351672,1957,,359.0,,1957,,74,,70.0,,250001.0,,,-333333333,1269,,220,,2808.0,,125.0,
25021400500,42.3373606,-71.1309667,5716,,639.0,,5716,,406,,212.0,,158169.0,,29902.0,,3865,,867,,2977.0,,346.0,
25021400600,42.3322718,-71.137614,5343,,639.0,,5311,,115,,94.0,,167200.0,,34714.0,,3574,,821,,3313.0,,360.0,
25021400700,42.3333172,-71.1248316,3912,,447.0,,3912,,438,,274.0,,166333.0,,37892.0,,2462,,659,,3068.0,,287.0,
25021400800,42.3387738,-71.1173907,5948,,592.0,,5781,,369,,194.0,,131731.0,,26647.0,,3601,,737,,2746.0,,237.0,
25021400900,42.3329543,-71.1172354,3884,,455.0,,3865,,682,,250.0,,95451.0,,28470.0,,2266,,424,,2517.0,,283.0,
25021401000,42.3276898,-71.1196273,3561,,416.0,,3526,,426,,194.0,,131919.0,,10635.0,,1945,,318,,2313.0,,247.0,
25021401100,42.3238534,-71.1420033,4804,,540.0,,4613,,131,,111.0,,242452.0,,38114.0,,2080,,258,,2917.0,,701.0,
25021401201,42.3070892,-71.16167,5475,,776.0,,5475,,383,,178.0,,247663.0,,45393.0,,2789,,283,,3436.0,,315.0,
25021401202,42.3143213,-71.1527779,1701,,222.0,,1284,,38,,33.0,,122031.0,,75234.0,,674,,27,,2879.0,,155.0,
25021402101,42.2667518,-71.1818259,3380,,348.0,,3380,,147,,78.0,,139896.0,,28906.0,,2024,,34,,2172.0,,97.0,
25021402102,42.2499646,-71.1526358,4642,,528.0,,4620,,512,,328.0,,84529.0,,19331.0,,2444,,81,,1232.0,,805.0,
25021402200,42.2331903,-71.1442327,2302,,331.0,,2294,,56,,35.0,,145547.0,,31535.0,,1493,,87,,2380.0,,253.0,
25021402300,42.2235593,-71.1542001,4483,,464.0,,4338,,104,,58.0,,149732.0,,22270.0,,2368,,120,,,-666666666,,-222222222
25021402400,42.2399955,-71.1671784,6367,,567.0,,6367,,128,,84.0,,124507.0,,18501.0,,3801,,317,,2262.0,,496.0,
25021402500,42.2538326,-71.2024174,3935,,378.0,,3385,,174,,128.0,,120000.0,,32503.0,,1751,,115,,2193.0,,624.0,
25021403100,42.2793719,-71.2072084,7472,,661.0,,7452,,326,,240.0,,212264.0,,39186.0,,3471,,331,,3501.0,,,-333333333
25021403300,42.2657298,-71.2421899,4561,,456.0,,4391,,242,,156.0,,250001.0,,,-333333333,2223,,224,,2200.0,,814.0,
25021403400,42.2788255,-71.2663672,6971,,694.0,,6609,,229,,136.0,,213081.0,,25050.0,,3000,,174,,1721.0,,1658.0,
25021403501,42.3009743,-71.2223841,2750,,462.0,,2636,,240,,195.0,,124879.0,,37344.0,,1328,,149,,2582.0,,455.0,
25021403502,42.3027576,-71.2391675,4256,,517.0,,4253,,70,,50.0,,220833.0,,59641.0,,2181,,121,,2045.0,,940.0,
25021404100,42.3159863,-71.2500726,4375,,628.0,,4299,,138,,116.0,,242379.0,,35062.0,,2075,,108,,3501.0,,,-333333333
25021404201,42.3190489,-71.2831806,3998,,354.0,,3941,,70,,52.0,,250001.0,,,-333333333,1693,,65,,3501.0,,,-333333333
25021404202,42.3036249,-71.2712408,5668,,472.0,,3513,,104,,52.0,,203934.0,,41109.0,,2209,,116,,3045.0,,337.0,
25021404301,42.3121162,-71.3101912,5776,,740.0,,5776,,96,,76.0,,250001.0,,,-333333333,2784,,53,,3501.0,,,-333333333
25021404302,42.3004028,-71.3087915,3551,,456.0,,3450,,154,,77.0,,186127.0,,33852.0,,1446,,153,,3000.0,,1214.0,
25021404400,42.2881888,-71.2954958,6538,,479.0,,4282,,249,,110.0,,250001.0,,,-333333333,2965,,145,,2375.0,,795.0,
25021405100,42.2341598,-71.2911666,5893,,30.0,,5879,,119,,82.0,,250001.0,,,-333333333,2735,,157,,2500.0,,990.0,
25021406101,42.2028317,-71.3157161,6169,,505.0,,6122,,173,,105.0,,183315.0,,38620.0,,3098,,183,,1428.0,,1065.0,
25021406102,42.1698248,-71.2999982,6754,,502.0,,6754,,119,,77.0,,242083.0,,34527.0,,3456,,324,,1950.0,,383.0,
25021407101,42.1820148,-71.3682251,4575,,422.0,,4542,,231,,151.0,,152716.0,,15062.0,,2223,,30,,1413.0,,591.0,
25021407102,42.1486773,-71.3740381,4124,,422.0,,4119,,192,,142.0,,147009.0,,19451.0,,2325,,17,,1811.0,,111.0,
25021408102,42.1464659,-71.415591,5022,,447.0,,5004,,231,,177.0,,144949.0,,16022.0,,2742,,44,,1570.0,,164.0,
25021408103,42.1504964,-71.4653663,3419,,551.0,,3419,,112,,168.0,,205781.0,,50226.0,,2050,,0,,,-666666666,,-222222222
25021408104,42.1633622,-71.4139305,4810,,418.0,,4722,,71,,63.0,,182057.0,,14448.0,,2568,,39,,1653.0,,1053.0,
25021409101,42.1167622,-71.3168858,6089,,595.0,,4470,,55,,32.0,,182750.0,,43194.0,,2139,,101,,,-666666666,,-222222222
25021409102,42.1180896,-71.3544221,5467,,597.0,,5467,,153,,144.0,,201705.0,,14415.0,,2806,,159,,1552.0,,699.0,
25021410100,42.0580542,-71.2767392,6755,,711.0,,6738,,329,,109.0,,108083.0,,12760.0,,3065,,70,,723.0,,538.0,
25021410300,42.0576203,-71.2120329,4991,,693.0,,4955,,236,,144.0,,114219.0,,10743.0,,2478,,71,,2553.0,,253.0,
25021410400,42.0874212,-71.2519739,6770,,703.0,,6770,,315,,197.0,,106279.0,,10487.0,,3729,,166,,1760.0,,92.0,
25021411101,42.111629,-71.2626198,4306,,786.0,,4268,,140,,113.0,,174975.0,,39010.0,,2539,,112,,2300.0,,359.0,
25021411102,42.1338598,-71.2402978,4479,,584.0,,4469,,86,,76.0,,178462.0,,54374.0,,2458,,133,,,-666666666,,-222222222
25021411200,42.1568815,-71.2161866,7759,,742.0,,7719,,251,,186.0,,156656.0,,36274.0,,3981,,380,,2105.0,,358.0,
25021411301,42.1741325,-71.2533625,6021,,534.0,,5886,,54,,55.0,,181563.0,,48122.0,,3019,,236,,1675.0,,142.0,
25021411302,42.133485,-71.2769727,3729,,390.0,,3681,,330,,271.0,,131861.0,,26422.0,,1811,,52,,2576.0,,477.0,
25021412100,42.2062827,-71.2278999,6999,,806.0,,6999,,422,,440.0,,234347.0,,16942.0,,3499,,108,,1609.0,,1332.0,
25021412200,42.2354674,-71.2197246,3659,,542.0,,3525,,182,,112.0,,179722.0,,48426.0,,1647,,135,,2310.0,,72.0,
25021412300,42.2148462,-71.1721804,5555,,611.0,,5554,,197,,145.0,,167898.0,,14671.0,,2766,,215,,2934.0,,272.0,
25021413100,42.1880793,-71.1695095,6230,,574.0,,6230,,398,,245.0,,94410.0,,24023.0,,3234,,389,,1657.0,,298.0,
25021413201,42.2002759,-71.1907999,4386,,485.0,,4153,,371,,275.0,,82719.0,,16336.0,,2422,,353,,1448.0,,378.0,
25021413202,42.2059662,-71.2010397,2425,,626.0,,2422,,155,,164.0,,129919.0,,23984.0,,1187,,60,,2787.0,,449.0,
25021413300,42.1943111,-71.2191611,5219,,528.0,,5176,,366,,222.0,,138125.0,,30846.0,,3006,,199,,2279.0,,94.0,
25021413401,42.188694,-71.206481,3385,,454.0,,3346,,150,,92.0,,96651.0,,15723.0,,2133,,190,,1707.0,,95.0,
25021413402,42.1783786,-71.2202468,5014,,574.0,,4891,,347,,289.0,,108258.0,,19121.0,,2888,,401,,2234.0,,44.0,
25021413500,42.1687883,-71.2002849,4721,,606.0,,4688,,741,,319.0,,71715.0,,11090.0,,2664,,85,,2210.0,,79.0,
25021414100,42.1200933,-71.2036931,5645,,512.0,,5589,,75,,81.0,,171958.0,,38433.0,,2989,,454,,2496.0,,1103.0,
