GEO_ID|B08301_E001|B08301_M001|B08301_E002|B08301_M002|B08301_E003|B08301_M003|B08301_E004|B08301_M004|B08301_E005|B08301_M005|B08301_E006|B08301_M006|B08301_E007|B08301_M007|B08301_E008|B08301_M008|B08301_E009|B08301_M009|B08301_E010|B08301_M010|B08301_E011|B08301_M011|B08301_E012|B08301_M012|B08301_E013|B08301_M013|B08301_E014|B08301_M014|B08301_E015|B08301_M015|B08301_E016|B08301_M016|B08301_E017|B08301_M017|B08301_E018|B08301_M018|B08301_E019|B08301_M019|B08301_E020|B08301_M020|B08301_E021|B08301_M021
1400000US25017373800|3034|448|1339|293|1262|289|77|89|77|89|0|19|0|19|0|19|0|19|545|179|29|48|333|126|134|150|49|64|0|19|0|19|0|19|0|19|181|89|99|62|870|333
1400000US25017373901|1270|192|924|198|820|197|104|92|104|92|0|14|0|14|0|14|0|14|82|50|11|21|37|29|17|31|17|28|0|14|0|14|0|14|0|14|0|14|47|47|217|93
1400000US25017373902|1697|284|945|199|806|205|139|123|39|38|100|116|0|14|0|14|0|14|223|190|16|27|192|181|15|22|0|14|0|14|0|14|0|14|12|19|8|14|19|31|490|154
1400000US25017374000|2359|543|1423|378|1307|372|116|70|115|69|0|14|1|6|0|14|0|14|141|89|33|27|99|76|9|13|0|14|0|14|0|14|0|14|0|14|74|53|0|14|721|222
1400000US25017374100|2883|285|1673|234|1524|235|149|102|149|102|0|19|0|19|0|19|0|19|242|107|20|24|194|102|11|18|17|26|0|19|0|19|0|19|0|19|133|173|29|44|806|212
1400000US25017374200|2228|338|1096|189|931|159|165|108|126|89|39|47|0|14|0|14|0|14|240|85|0|14|223|82|10|18|7|14|0|14|0|14|0|14|47|45|10|16|15|18|820|263
1400000US25017374300|1888|193|1195|223|1105|213|90|46|79|42|11|12|0|14|0|14|0|14|62|44|7|11|39|37|0|14|16|18|0|14|0|14|0|14|0|14|29|24|55|48|547|141
1400000US25017374400|2576|321|1632|242|1519|238|113|81|113|81|0|19|0|19|0|19|0|19|84|70|0|19|37|37|47|63|0|19|0|19|0|19|0|19|0|19|0|19|41|56|819|241
1400000US25017374500|2519|339|1457|218|1357|233|100|71|90|61|0|14|0|14|10|35|0|14|113|61|64|50|12|18|37|32|0|14|0|14|0|14|0|14|25|29|229|245|11|17|684|162
1400000US25017374600|3245|352|1907|283|1684|240|223|124|158|103|42|37|23|37|0|19|0|19|170|82|80|65|17|28|73|42|0|19|0|19|0|19|0|19|20|23|41|35|20|31|1087|311
1400000US25017374700|2618|404|1381|248|1297|261|84|67|84|67|0|14|0|14|0|14|0|14|181|108|19|21|16|18|95|83|51|54|0|14|0|14|0|14|11|17|149|181|8|13|888|222
1400000US25017374800|2370|278|1323|262|1249|252|74|46|59|41|9|15|0|19|0|19|6|10|132|62|11|22|77|45|44|35|0|19|0|19|22|31|0|19|4|8|290|87|42|35|557|161
1400000US25017382100|2610|303|1999|263|1951|263|48|43|27|28|21|34|0|14|0|14|0|14|77|45|7|12|19|22|51|37|0|14|0|14|15|24|0|14|0|14|40|51|0|14|479|154
1400000US25017382200|3195|446|2208|408|2082|383|126|112|126|112|0|19|0|19|0|19|0|19|174|102|0|19|0|19|174|102|0|19|0|19|0|19|14|23|26|29|44|43|15|24|714|207
1400000US25017382300|3254|459|2139|360|2041|355|98|98|73|92|25|40|0|19|0|19|0|19|264|134|0|19|0|19|264|134|0|19|0|19|0|19|0|19|0|19|47|51|0|19|804|328
1400000US25017382400|2749|470|1922|349|1802|334|120|78|120|78|0|19|0|19|0|19|0|19|217|209|0|19|163|190|54|53|0|19|0|19|0|19|0|19|0|19|144|220|0|19|466|163
1400000US25017382500|3326|675|1925|324|1760|323|165|103|132|83|33|42|0|19|0|19|0|19|264|222|22|32|0|19|242|235|0|19|0|19|0|19|0|19|0|19|87|77|89|133|961|433
1400000US25017382601|2794|263|1996|290|1908|253|88|105|88|105|0|14|0|14|0|14|0|14|316|116|81|69|24|39|211|105|0|14|0|14|0|14|0|14|0|14|4|16|35|41|443|167
1400000US25017382602|2437|268|1449|273|1371|252|78|94|78|94|0|14|0|14|0|14|0|14|93|65|10|18|0|14|83|62|0|14|0|14|0|14|0|14|0|14|66|85|32|26|797|199
1400000US25017383101|2084|337|1062|250|885|224|177|94|114|69|50|57|13|22|0|14|0|14|100|90|38|63|51|83|11|16|0|14|0|14|0|14|0|14|61|97|90|74|685|244|86|64
1400000US25017383102|2252|330|1659|279|1391|271|268|123|144|94|124|85|0|19|0|19|0|19|32|33|11|20|0|19|21|26|0|19|0|19|0|19|0|19|0|19|29|44|439|159|93|63
1400000US25017383200|3390|668|2436|558|2224|548|212|132|177|122|35|44|0|19|0|19|0|19|72|77|0|19|45|68|27|32|0|19|0|19|79|123|0|19|46|54|168|125|209|204|380|230
1400000US25017383300|1888|374|1427|327|1239|343|188|117|145|105|0|14|24|55|0|14|19|30|126|121|72|114|0|14|54|53|0|14|0|14|0|14|0|14|0|14|0|14|178|124|157|88
1400000US25017383401|1538|492|1029|424|889|389|140|89|128|87|12|19|0|14|0|14|0|14|35|57|0|14|21|52|14|23|0|14|0|14|0|14|0|14|0|14|88|60|212|129|174|117
1400000US25017383402|1888|470|1580|441|1365|395|215|207|96|88|119|188|0|14|0|14|0|14|43|49|0|14|0|14|43|49|0|14|0|14|0|14|0|14|0|14|4|29|60|91|201|143
1400000US25017383501|2160|311|1700|279|1609|281|91|73|91|73|0|14|0|14|0|14|0|14|23|26|0|14|0|14|23|26|0|14|0|14|0|14|0|14|0|14|63|41|108|82|266|125
1400000US25017383502|2376|380|1565|351|1451|346|114|81|114|81|0|14|0|14|0|14|0|14|146|76|64|43|3|6|74|69|5|11|0|14|10|19|0|14|0|14|277|81|112|67|266|137
1400000US25017383600|2898|348|2247|314|2060|310|187|103|90|80|52|64|45|75|0|19|0|19|40|39|0|19|0|19|40|39|0|19|0|19|0|19|0|19|0|19|0|19|96|112|515|237
1400000US25017383700|3026|554|1911|384|1721|352|190|150|190|150|0|19|0|19|0|19|0|19|20|30|0|19|18|28|2|13|0|19|0|19|100|105|0|19|18|27|112|92|29|44|836|256
1400000US25017383800|3393|666|2199|338|1980|336|219|115|188|114|0|19|31|43|0|19|0|19|82|79|0|19|30|48|52|61|0|19|0|19|0|19|0|19|0|19|0|19|44|44|1068|619
1400000US25017383902|3064|447|2216|316|2067|292|149|67|74|41|45|53|30|27|0|19|0|19|56|37|13|22|0|19|43|30|0|19|0|19|0|19|0|19|0|19|29|32|78|89|685|275
1400000US25017383903|1355|193|1059|177|1014|176|45|41|29|25|16|27|0|14|0|14|0|14|57|67|44|65|0|14|13|20|0|14|0|14|0|14|0|14|0|14|1|3|16|26|222|98
1400000US25017383904|2614|466|1614|323|1513|283|101|101|48|56|0|14|53|85|0|14|0|14|156|119|30|43|51|61|24|31|51|61|0|14|0|14|0|14|46|55|58|97|19|31|721|267
1400000US25017384003|3354|565|2346|367|2034|322|312|251|244|228|68|107|0|19|0|19|0|19|69|91|0|19|0|19|69|91|0|19|0|19|0|19|0|19|81|124|21|33|14|22|823|260
1400000US25017384004|741|122|579|122|544|119|35|30|12|15|23|28|0|14|0|14|0|14|12|15|2|7|0|14|10|14|0|14|0|14|0|14|0|14|0|14|27|32|6|9|117|41
1400000US25017385101|1868|448|1448|489|1351|478|97|71|97|71|0|14|0|14|0|14|0|14|132|75|0|14|0|14|132|75|0|14|0|14|0|14|0|14|0|14|0|14|0|14|288|158
1400000US25017385102|2948|450|2078|271|1888|277|190|107|190|107|0|14|0|14|0|14|0|14|166|110|0|14|0|14|166|110|0|14|0|14|10|17|0|14|0|14|156|178|0|14|538|188
1400000US25017385201|1452|232|926|198|795|196|131|102|121|102|0|14|10|17|0|14|0|14|60|51|22|30|0|14|38|35|0|14|0|14|0|14|0|14|0|14|0|14|29|46|437|172
1400000US25017385203|2580|314|1819|284|1609|296|210|156|205|157|5|16|0|14|0|14|0|14|91|63|0|14|20|32|71|55|0|14|0|14|0|14|0|14|0|14|50|76|0|14|620|246
1400000US25017385204|1677|190|1204|207|1063|197|141|127|104|123|14|24|23|29|0|14|0|14|137|71|24|36|0|14|113|60|0|14|0|14|0|14|0|14|0|14|0|14|22|33|314|133
1400000US25017386100|2193|159|1079|151|1013|149|66|50|66|50|0|14|0|14|0|14|0|14|259|98|41|47|10|16|199|82|0|14|9|14|0|14|0|14|0|14|25|28|0|14|830|157
1400000US25017387100|2274|274|1635|249|1551|233|84|53|75|54|0|14|9|15|0|14|0|14|48|32|7|15|13|20|28|28|0|14|0|14|0|14|0|14|0|14|33|32|40|30|518|137
1400000US25017387201|3185|384|2127|384|2022|372|105|82|22|33|83|76|0|19|0|19|0|19|63|51|0|19|0|19|63|51|0|19|0|19|0|19|0|19|19|32|0|19|18|29|958|266
1400000US25017387202|2308|328|1631|359|1550|355|81|56|60|49|21|25|0|14|0|14|0|14|12|14|0|14|0|14|12|14|0|14|0|14|0|14|0|14|0|14|9|15|78|62|578|156
1400000US25017388100|3295|209|2565|327|2405|355|160|90|160|90|0|19|0|19|0|19|0|19|98|78|0|19|10|17|88|74|0|19|0|19|0|19|0|19|0|19|7|14|0|19|625|237
1400000US25017388200|2976|394|2342|327|2255|348|87|89|75|85|12|21|0|19|0|19|0|19|32|39|0|19|0|19|32|39|0|19|0|19|0|19|0|19|21|32|0|19|0|19|581|235
1400000US25017388300|2316|361|1532|338|1400|330|132|81|90|56|42|49|0|19|0|19|0|19|53|50|53|50|0|19|0|19|0|19|0|19|11|12|0|19|0|19|504|183|75|62|141|93
1400000US25017980000|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14
1400000US25019950100|1097|282|580|160|527|161|53|40|39|35|0|14|0|14|14|17|0|14|15|31|0|14|15|31|0|14|0|14|0|14|0|14|0|14|106|138|79|50|68|63|249|131
1400000US25019950201|2988|448|2331|417|2115|388|216|143|170|134|46|45|0|14|0|14|0|14|12|17|12|17|0|14|0|14|0|14|0|14|0|14|0|14|58|63|325|225|0|14|262|124
1400000US25019950202|1645|428|1430|421|1178|395|252|157|194|141|58|65|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|9|17|55|75|0|14|151|119
1400000US25019950307|275|118|170|95|148|92|22|23|22|23|0|14|0|14|0|14|0|14|16|20|4|6|12|19|0|14|0|14|0|14|0|14|0|14|0|14|0|14|5|8|84|49
1400000US25019950400|1487|355|1385|350|1352|353|33|33|21|26|12|20|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|102|60
1400000US25019950500|526|134|320|118|288|114|32|30|32|30|0|14|0|14|0|14|0|14|22|46|9|35|13|31|0|14|0|14|0|14|0|14|0|14|44|36|16|31|22|22|102|53
1400000US25019990000|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14
1400000US25021400100|3056|471|825|252|695|219|130|135|99|124|31|52|0|19|0|19|0|19|491|251|138|128|276|132|0|19|77|118|0|19|0|19|0|19|133|92|986|325|17|27|604|256
1400000US25021400201|2074|486|695|201|636|191|59|56|40|40|0|14|0|14|0|14|19|29|356|266|95|113|261|173|0|14|0|14|0|14|0|14|0|14|29|35|285|107|53|69|656|306
1400000US25021400202|1667|355|443|183|374|157|69|87|69|87|0|14|0|14|0|14|0|14|516|251|71|58|426|231|8|14|11|22|0|14|0|14|0|14|195|90|194|118|0|14|319|146
1400000US25021400300|2513|337|643|199|619|196|24|29|20|27|0|14|4|10|0|14|0|14|568|219|181|155|379|136|0|14|8|13|0|14|0|14|0|14|133|76|375|147|0|14|794|192
1400000US25021400401|2357|380|564|199|556|195|8|13|8|13|0|14|0|14|0|14|0|14|746|195|113|83|546|158|0|14|87|54|0|14|0|14|0|14|114|84|239|145|118|99|576|250
1400000US25021400402|1269|256|553|186|479|174|74|67|74|67|0|14|0|14|0|14|0|14|220|87|77|58|115|65|7|13|21|24|0|14|0|14|0|14|68|48|94|83|0|14|334|88
1400000US25021400500|3865|631|1262|405|1156|428|106|101|106|101|0|19|0|19|0|19|0|19|867|359|190|145|624|285|0|19|53|67|0|19|0|19|0|19|114|96|604|251|19|30|999|327
1400000US25021400600|3574|469|1043|248|947|229|96|87|83|83|0|19|13|24|0|19|0|19|821|316|75|70|645|311|0|19|101|68|0|19|0|19|0|19|130|79|289|167|0|19|1291|382
1400000US25021400700|2462|365|644|149|635|148|9|15|9|15|0|14|0|14|0|14|0|14|659|225|129|103|482|152|8|12|40|42|0|14|16|25|0|14|199|88|373|124|74|99|497|142
1400000US25021400800|3601|447|473|215|419|206|54|48|54|48|0|19|0|19|0|19|0|19|737|268|87|62|582|239|0|19|68|107|0|19|70|81|0|19|296|123|882|273|7|12|1136|363
1400000US25021400900|2266|365|368|134|344|133|24|31|24|31|0|14|0|14|0|14|0|14|424|222|19|22|212|98|142|210|51|56|0|14|0|14|0|14|10|17|743|257|14|16|707|212
1400000US25021401000|1945|235|694|190|586|176|108|76|108|76|0|14|0|14|0|14|0|14|318|130|52|42|211|98|0|14|55|57|0|14|0|14|0|14|204|70|244|102|0|14|485|143
1400000US25021401100|2080|207|974|213|845|225|129|69|110|56|0|14|0|14|19|35|0|14|258|98|61|44|197|96|0|14|0|14|0|14|50|55|0|14|111|58|101|54|35|28|551|143
1400000US25021401201|2789|471|1812|308|1569|213|243|219|222|199|21|34|0|19|0|19|0|19|283|192|142|134|132|157|9|14|0|19|0|19|0|19|6|11|9|15|21|26|28|32|630|251
1400000US25021401202|674|163|372|101|306|87|66|57|64|56|0|14|0|14|0|14|2|4|27|20|0|14|27|20|0|14|0|14|0|14|0|14|0|14|7|12|82|53|2|4|184|114
1400000US25021402101|2024|324|1629|334|1504|340|125|93|74|57|51|62|0|14|0|14|0|14|34|28|0|14|11|18|23|20|0|14|0|14|0|14|0|14|0|14|0|14|0|14|361|166
1400000US25021402102|2444|328|1928|290|1628|288|300|123|300|123|0|14|0|14|0|14|0|14|81|50|24|28|0|14|57|42|0|14|0|14|0|14|0|14|20|31|75|65|62|72|278|134
1400000US25021402200|1493|285|1207|287|1167|288|40|27|22|20|11|16|7|11|0|14|0|14|87|49|5|9|6|8|76|49|0|14|0|14|0|14|0|14|0|14|0|14|19|29|180|51
1400000US25021402300|2368|351|1578|301|1458|290|120|65|101|65|7|12|0|14|12|18|0|14|120|68|0|14|8|15|103|59|9|15|0|14|0|14|0|14|0|14|78|73|0|14|592|185
1400000US25021402400|3801|544|2530|476|2286|376|244|292|221|291|23|38|0|19|0|19|0|19|317|145|27|44|21|33|269|134|0|19|0|19|0|19|0|19|11|17|177|163|35|59|731|250
1400000US25021402500|1751|253|1133|202|1004|153|129|124|114|116|15|23|0|14|0|14|0|14|115|63|28|32|25|40|52|36|10|15|0|14|0|14|0|14|13|21|32|29|12|20|446|152
1400000US25021403100|3471|388|2240|397|2100|379|140|98|140|98|0|19|0|19|0|19|0|19|331|121|0|19|13|22|294|117|24|37|0|19|0|19|0|19|0|19|20|31|0|19|880|218
1400000US25021403300|2223|285|1100|185|1061|187|39|31|25|19|0|14|0|14|0|14|14|24|224|78|3|7|44|36|167|76|10|15|0|14|13|21|0|14|0|14|35|52|19|29|832|189
1400000US25021403400|3000|361|1802|283|1786|288|16|27|16|27|0|19|0|19|0|19|0|19|174|114|24|36|58|49|92|90|0|19|0|19|0|19|0|19|0|19|85|41|18|29|921|247
1400000US25021403501|1328|260|813|222|727|226|86|129|86|129|0|14|0|14|0|14|0|14|149|123|15|23|17|26|117|120|0|14|0|14|0|14|0|14|0|14|29|41|0|14|337|139
1400000US25021403502|2181|267|1476|276|1344|262|132|98|132|98|0|14|0|14|0|14|0|14|121|71|0|14|9|15|112|68|0|14|0|14|0|14|0|14|0|14|0|14|0|14|584|150
1400000US25021404100|2075|301|1137|165|1064|171|73|47|67|46|0|14|0|14|6|11|0|14|108|62|6|9|40|42|60|46|2|4|0|14|0|14|0|14|8|12|86|103|10|16|726|190
1400000US25021404201|1693|177|1036|190|1036|190|0|14|0|14|0|14|0|14|0|14|0|14|65|45|0|14|0|14|65|45|0|14|0|14|0|14|0|14|0|14|13|20|12|18|567|118
1400000US25021404202|2209|287|1053|207|978|205|75|49|72|49|0|19|3|7|0|19|0|19|116|58|0|19|27|27|89|53|0|19|0|19|0|19|0|19|13|21|474|127|18|17|535|160
1400000US25021404301|2784|366|1785|374|1634|394|151|125|151|125|0|19|0|19|0|19|0|19|53|42|0|19|11|17|32|36|10|16|0|19|0|19|0|19|0|19|18|19|10|15|918|169
1400000US25021404302|1446|195|862|152|797|142|65|53|26|29|39|42|0|14|0|14|0|14|153|67|0|14|40|41|113|63|0|14|0|14|0|14|0|14|0|14|48|37|8|12|375|105
1400000US25021404400|2965|330|1110|275|942|250|168|75|105|62|19|21|40|40|0|19|4|9|145|67|0|19|0|19|145|67|0|19|0|19|0|19|8|12|0|19|755|138|15|19|932|172
1400000US25021405100|2735|212|1600|179|1375|185|225|126|199|118|26|38|0|19|0|19|0|19|157|100|0|19|0|19|157|100|0|19|0|19|0|19|0|19|0|19|37|30|11|18|930|195
1400000US25021406101|3098|333|1717|240|1563|241|154|101|154|101|0|19|0|19|0|19|0|19|183|98|0|19|0|19|183|98|0|19|0|19|0|19|0|19|0|19|32|31|0|19|1166|260
1400000US25021406102|3456|341|1907|325|1706|290|201|145|164|132|0|19|0|19|0|19|37|48|324|175|0|19|26|40|298|172|0|19|0|19|0|19|0|19|0|19|90|66|0|19|1135|301
1400000US25021407101|2223|312|1761|321|1644|314|117|78|104|76|10|18|0|14|3|7|0|14|30|34|0|14|0|14|30|34|0|14|0|14|0|14|0|14|0|14|6|13|12|18|414|149
1400000US25021407102|2325|337|1945|282|1785|286|160|98|148|96|0|14|0|14|12|22|0|14|17|21|0|14|0|14|17|21|0|14|0|14|0|14|0|14|0|14|0|14|9|15|354|124
1400000US25021408102|2742|316|2097|296|1899|279|198|129|157|119|0|19|41|48|0|19|0|19|44|40|0|19|0|19|44|40|0|19|0|19|0|19|11|18|0|19|9|15|53|51|528|146
1400000US25021408103|2050|462|1672|480|1601|467|71|93|71|93|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|46|44|0|14|332|138
1400000US25021408104|2568|296|1989|292|1836|282|153|93|141|82|12|20|0|14|0|14|0|14|39|35|0|14|0|14|39|35|0|14|0|14|0|14|0|14|0|14|0|14|0|14|540|160
1400000US25021409101|2139|222|1351|221|1288|213|63|49|53|46|10|15|0|19|0|19|0|19|101|58|0|19|21|23|80|53|0|19|0|19|5|8|0|19|13|19|0|19|26|27|643|242
1400000US25021409102|2806|305|1749|277|1675|272|74|55|74|55|0|19|0|19|0|19|0|19|159|82|0|19|15|16|144|82|0|19|0|19|0|19|0|19|0|19|8|13|0|19|890|229
1400000US25021410100|3065|426|2456|390|2266|397|190|161|90|79|100|136|0|19|0|19|0|19|70|63|0|19|25|40|45|49|0|19|0|19|0|19|0|19|0|19|17|28|0|19|522|140
1400000US25021410300|2478|328|2072|318|1954|325|118|71|81|56|37|50|0|14|0|14|0|14|71|62|0|14|0|14|71|62|0|14|0|14|0|14|0|14|0|14|6|11|0|14|329|98
1400000US25021410400|3729|400|2800|391|2595|368|205|108|61|52|0|19|15|26|77|93|52|67|166|105|0|19|34|40|132|99|0|19|0|19|0|19|0|19|0|19|58|61|175|197|530|175
1400000US25021411101|2539|433|1732|270|1620|287|112|81|112|81|0|14|0|14|0|14|0|14|112|87|0|14|25|28|87|82|0|14|0|14|0|14|0|14|0|14|12|20|21|18|662|455
1400000US25021411102|2458|448|1688|415|1688|415|0|14|0|14|0|14|0|14|0|14|0|14|133|87|0|14|0|14|133|87|0|14|0|14|0|14|9|16|7|13|18|29|0|14|603|203
1400000US25021411200|3981|405|2338|334|2254|347|84|91|61|81|0|19|0|19|0|19|23|37|380|170|0|19|108|96|272|163|0|19|0|19|0|19|0|19|0|19|51|76|51|82|1161|316
1400000US25021411301|3019|376|2019|278|1810|268|209|110|142|94|0|19|40|56|0|19|27|41|236|103|0|19|59|57|177|87|0|19|0|19|0|19|0|19|0|19|0|19|0|19|764|308
1400000US25021411302|1811|207|1154|228|1144|225|10|14|10|14|0|14|0|14|0|14|0|14|52|45|0|14|29|36|23|28|0|14|0|14|0|14|0|14|0|14|0|14|45|56|560|164
1400000US25021412100|3499|413|2352|541|1856|471|496|265|427|243|11|21|58|76|0|19|0|19|108|65|0|19|0|19|108|65|0|19|0|19|0|19|0|19|0|19|0|19|0|19|1039|361
1400000US25021412200|1647|538|1189|548|1115|550|74|67|42|43|32|48|0|14|0|14|0|14|135|74|0|14|15|22|120|71|0|14|0|14|0|14|0|14|0|14|0|14|15|22|308|100
1400000US25021412300|2766|305|2027|291|1822|269|205|92|132|77|57|48|0|19|16|24|0|19|215|104|0|19|21|34|184|92|10|15|0|19|0|19|0|19|0|19|11|16|8|13|505|165
1400000US25021413100|3234|452|2367|394|2107|451|260|190|78|55|182|180|0|19|0|19|0|19|389|216|39|60|158|171|192|125|0|19|0|19|0|19|0|19|0|19|31|53|16|26|431|188
1400000US25021413201|2422|425|1699|395|1418|391|281|167|248|135|0|14|0|14|33|61|0|14|353|183|32|42|195|179|126|93|0|14|0|14|0|14|0|14|0|14|43|50|18|30|309|139
1400000US25021413202|1187|321|958|297|891|301|67|65|58|63|9|14|0|14|0|14|0|14|60|42|0|14|14|15|46|35|0|14|0|14|0|14|0|14|0|14|6|10|29|45|134|78
1400000US25021413300|3006|417|2122|337|1921|329|201|99|111|64|0|19|58|58|32|39|0|19|199|109|50|50|59|81|90|51|0|19|0|19|0|19|0|19|0|19|40|43|6|12|639|226
1400000US25021413401|2133|363|1495|337|1366|340|129|71|101|55|0|14|28|31|0|14|0|14|190|133|0|14|0|14|190|133|0|14|0|14|12|18|0|14|89|110|39|33|14|19|294|119
1400000US25021413402|2888|322|1893|296|1605|268|288|143|197|98|91|110|0|19|0|19|0|19|401|198|0|19|68|69|333|185|0|19|0|19|34|40|0|19|0|19|52|53|45|81|463|144
1400000US25021413500|2664|371|2173|393|1791|345|382|205|369|208|13|21|0|14|0|14|0|14|85|61|36|41|0|14|49|46|0|14|0|14|0|14|0|14|0|14|61|60|51|56|294|147
1400000US25021414100|2989|423|1355|317|1296|316|59|53|59|53|0|19|0|19|0|19|0|19|454|147|0|19|43|77|411|149|0|19|0|19|0|19|26|43|0|19|38|48|4|12|1112|380
1400000US25021414200|3860|418|2345|315|2076|306|269|185|122|95|147|163|0|19|0|19|0|19|487|174|0|19|28|34|459|176|0|19|0|19|0|19|0|19|0|19|0|19|29|35|999|336
1400000US25021414300|2558|255|1499|220|1459|225|40|27|15|17|12|18|13|21|0|19|0|19|364|100|0|19|31|34|333|93|0|19|0|19|0|19|0|19|5|8|51|33|23|28|616|170
1400000US25021415101|2948|477|1867|405|1665|395|202|109|105|64|97|104|0|19|0|19|0|19|398|162|0|19|72|80|326|114|0|19|0|19|21|30|0|19|0|19|0|19|48|68|614|148
1400000US25021415103|2285|337|1572|354|1507|349|65|66|65|66|0|14|0|14|0|14|0|14|204|113|0|14|15|25|189|111|0|14|0|14|0|14|0|14|0|14|65|53|81|95|363|176
1400000US25021415104|1808|300|1511|313|1395|301|116|97|116|97|0|14|0|14|0|14|0|14|46|49|0|14|0|14|46|49|0|14|0|14|16|26|0|14|0|14|0|14|5|9|230|119
1400000US25021415201|2196|433|1454|327|1088|287|366|285|287|261|54|92|13|20|0|14|12|18|92|49|0|14|17|22|75|44|0|14|0|14|0|14|0|14|0|14|0|14|19|33|631|251
1400000US25021415202|1309|305|865|278|795|271|70|52|23|25|37|46|0|14|0|14|10|17|143|116|0|14|79|106|64|61|0|14|0|14|19|28|0|14|0|14|0|14|54|47|228|91
1400000US25021415300|1969|275|1242|231|1169|224|73|52|66|49|0|14|7|12|0|14|0|14|84|52|0|14|0|14|74|48|10|17|0|14|0|14|0|14|0|14|9|14|0|14|634|182
1400000US25021416101|3027|363|2171|363|1986|293|185|181|150|176|35|40|0|19|0|19|0|19|89|48|0|19|70|44|5|8|14|25|0|19|37|38|0|19|12|19|7|9|9|15|702|231
1400000US25021416102|1994|543|1076|352|1006|332|70|39|70|39|0|14|0|14|0|14|0|14|25|25|8|13|12|19|5|10|0|14|0|14|0|14|0|14|0|14|201|94|67|64|625|239
1400000US25021416200|3636|604|1875|365|1714|362|161|101|127|95|5|11|29|31|0|19|0|19|766|605|69|69|604|595|71|50|22|27|0|19|116|87|0|19|31|38|56|57|61|80|731|257
1400000US25021416300|2577|335|1481|222|1390|213|91|60|79|57|12|19|0|19|0|19|0|19|278|114|93|74|170|81|0|19|15|24|0|19|0|19|0|19|14|20|38|47|5|10|761|224
1400000US25021416400|3055|379|1954|328|1917|330|37|49|29|47|8|13|0|19|0|19|0|19|101|116|17|24|84|114|0|19|0|19|0|19|0|19|0|19|54|64|57|52|49|48|840|305
1400000US25021417100|3298|400|1912|268|1656|266|256|158|111|103|65|76|0|19|80|88|0|19|802|352|249|261|553|231|0|19|0|19|0|19|0|19|0|19|0|19|120|100|1|5|463|159
1400000US25021417201|3209|546|1698|441|1594|446|104|90|74|76|0|19|0|19|30|46|0|19|951|288|0|19|929|283|22|37|0|19|0|19|69|82|0|19|30|33|87|70|79|90|295|205
1400000US25021417202|2126|422|1426|259|1139|245|287|87|180|94|29|37|0|14|78|58|0|14|164|130|0|14|164|130|0|14|0|14|0|14|0|14|0|14|0|14|61|96|74|112|401|183
1400000US25021417300|2055|371|1378|331|1162|270|216|129|216|129|0|14|0|14|0|14|0|14|308|108|0|14|308|108|0|14|0|14|0|14|0|14|0|14|0|14|34|33|0|14|335|160
1400000US25021417400|1476|267|1138|237|1016|176|122|135|7|11|22|34|0|14|93|132|0|14|139|118|0|14|38|37|0|14|0|14|101|112|0|14|0|14|0|14|0|14|0|14|199|97
1400000US25021417501|3328|555|2043|461|1805|428|238|173|168|118|4|16|0|19|66|72|0|19|681|279|0|19|681|279|0|19|0|19|0|19|0|19|0|19|0|19|85|78|11|21|508|192
1400000US25021417502|2879|379|1720|301|1430|284|290|119|249|111|0|14|22|31|0|14|19|22|601|177|9|16|592|175|0|14|0|14|0|14|48|73|0|14|0|14|135|83|64|76|311|137
1400000US25021417601|2897|441|1373|297|1167|276|206|137|110|88|53|55|20|26|10|16|13|23|649|210|84|76|530|177|35|54|0|19|0|19|0|19|0|19|13|21|187|90|5|10|670|243
1400000US25021417602|2716|458|1641|347|1338|314|303|139|210|119|43|48|0|14|0|14|50|60|457|198|0|14|457|198|0|14|0|14|0|14|0|14|0|14|0|14|109|84|18|29|491|218
1400000US25021417702|1424|219|912|167|710|157|202|111|191|102|0|14|11|40|0|14|0|14|283|108|17|21|257|111|0|14|9|14|0|14|9|17|0|14|0|14|47|56|10|16|163|73
1400000US25021417703|1007|171|390|131|385|130|5|10|5|10|0|14|0|14|0|14|0|14|351|120|0|14|283|101|68|72|0|14|0|14|0|14|0|14|0|14|92|88|33|37|141|88
1400000US25021417704|2635|604|1167|389|1157|391|10|17|9|16|0|14|1|4|0|14|0|14|647|309|11|17|539|308|55|54|42|48|0|14|0|14|0|14|0|14|26|38|42|37|753|288
1400000US25021417801|2608|415|1941|360|1819|364|122|79|122|79|0|19|0|19|0|19|0|19|262|158|133|139|129|84|0|19|0|19|0|19|0|19|40|47|0|19|0|19|0|19|365|163
1400000US25021417802|1404|314|788|219|728|212|60|59|23|25|0|14|37|56|0|14|0|14|245|142|130|114|115|92|0|14|0|14|0|14|0|14|0|14|0|14|62|71|46|51|263|119
