month,hour,station_id,station_name,latitude,longitude,observed_days,pickups,returns
2021-05,5,JC080,Leonard Gordon Park,40.74590996631558,-74.0572714805603,1,1,0
2021-05,5,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,7,7,0
2021-05,5,JC082,Manila & 1st,40.721650724879986,-74.04288411140442,3,2,1
2021-05,5,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3,2,1
2021-05,5,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,17,21,2
2021-05,5,JC094,Glenwood Ave,40.72755146730012,-74.07106071710587,3,4,2
2021-05,5,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,5,4,1
2021-05,5,JC098,Washington St,40.7242941,-74.0354826,4,2,3
2021-05,5,JC099,Montgomery St,40.71942,-74.05099,1,0,1
2021-05,5,JC102,Grand St,40.71517767732029,-74.03768330812454,2,2,1
2021-05,5,JC103,Journal Square,40.73367,-74.0625,12,0,13
2021-05,5,JC104,Harborside,40.7192517,-74.034234,14,1,13
2021-05,5,JC105,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,17,16,3
2021-05,5,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,6,2,8
2021-05,6,HB102,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,21,7,55
2021-05,6,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,17,16,35
2021-05,6,HB203,Bloomfield St & 15 St,40.75453,-74.02658,10,11,12
2021-05,6,HB301,4 St & Grand St,40.7422579775645,-74.03511106967926,1,1,0
2021-05,6,HB302,6 St & Grand St,40.744397833095604,-74.03450086712837,8,18,2
2021-05,6,HB303,Clinton St & 7 St,40.74542,-74.03332,1,1,0
2021-05,6,HB304,7 St & Monroe St,40.74641264837719,-74.03797701001167,2,0,2
2021-05,6,HB305,9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,3,4,1
2021-05,6,HB402,Madison St & 1 St,40.73879,-74.0393,10,16,0
2021-05,6,HB403,2 St HBLR - 2 St & Marshall St,40.74080190165358,-74.04243484139442,2,5,1
2021-05,6,HB404,Mama Johnson Field - 4 St & Jackson St,40.74313993965626,-74.04004096984863,7,10,2
2021-05,6,HB405,Grand St & 2 St,40.73913,-74.03618,7,6,1
2021-05,6,HB501,Columbus Park - Clinton St & 9 St,40.74816121065146,-74.0324530005455,5,5,2
2021-05,6,HB502,11 St & Washington St,40.74998490907138,-74.02715027332306,13,12,10
2021-05,6,HB506,Grand St & 14 St,40.75409,-74.0316,8,2,9
2021-05,6,HB507,Adams St & 11 St,40.750915534784994,-74.03354063630104,3,3,2
2021-05,6,HB601,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,13,15,6
2021-05,6,HB602,Stevens - River Ter & 6 St,40.74313282710551,-74.02698867022991,1,0,1
2021-05,6,HB603,8 St & Washington St,40.745983882915624,-74.02819901704788,4,6,2
2021-05,6,JC002,Paulus Hook,40.7141454,-74.0335519,20,4,39
2021-05,6,JC003,City Hall,40.7177325,-74.043845,17,5,14
2021-05,6,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,26,20,141
2021-05,6,JC006,Warren St,40.7211236,-74.03805095,18,32,3
2021-05,6,JC008,Newport Pkwy,40.7287448,-74.0321082,22,33,26
2021-05,6,JC009,Hamilton Park,40.727595966,-74.044247311,22,50,30
2021-05,6,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,17,11,27
2021-05,6,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,28,56,20
2021-05,6,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,14,1,18
2021-05,6,JC018,5 Corners Library,40.734961020009514,-74.0595030784607,2,1,1
2021-05,6,JC019,Hilltop,40.7311689,-74.0575736,7,1,6
2021-05,6,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,15,17,3
2021-05,6,JC022,Oakland Ave,40.7376037,-74.0524783,15,25,2
2021-05,6,JC023,Brunswick St,40.7241765,-74.0506564,19,20,4
2021-05,6,JC024,Pershing Field,40.742677141,-74.051788633,12,17,2
2021-05,6,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,17,23,2
2021-05,6,JC032,Newark Ave,40.72152515,-74.046304543,14,13,5
2021-05,6,JC034,Christ Hospital,40.734785818,-74.050443636,4,4,0
2021-05,6,JC035,Van Vorst Park,40.71848892,-74.047726625,13,15,2
2021-05,6,JC038,Essex Light Rail,40.7127742,-74.0364857,4,2,2
2021-05,6,JC052,Liberty Light Rail,40.7112423,-74.0557013,23,44,14
2021-05,6,JC053,Lincoln Park,40.7246050998869,-74.07840594649315,9,4,8
2021-05,6,JC055,McGinley Square,40.7253399253558,-74.06762212514877,4,4,1
2021-05,6,JC056,Sip Ave,40.73089709786179,-74.06391263008118,26,6,42
2021-05,6,JC057,Riverview Park,40.7443187,-74.0439909,3,1,2
2021-05,6,JC059,Heights Elevator,40.748715945380226,-74.04044330120087,6,1,5
2021-05,6,JC063,Jackson Square,40.71113,-74.0789,13,12,2
2021-05,6,JC065,Dey St,40.737711,-74.066921,8,9,1
2021-05,6,JC066,Newport PATH,40.7272235,-74.0337589,17,10,32
2021-05,6,JC072,Morris Canal,40.7124188237569,-74.03852552175522,20,24,2
2021-05,6,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,3,1,2
2021-05,6,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,18,20,1
2021-05,6,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,18,33,1
2021-05,6,JC077,Astor Place,40.71928220070702,-74.07126188278198,16,16,3
2021-05,6,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,22,33,2
2021-05,6,JC080,Leonard Gordon Park,40.74590996631558,-74.0572714805603,1,1,0
2021-05,6,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,17,23,4
2021-05,6,JC082,Manila & 1st,40.721650724879986,-74.04288411140442,12,5,11
2021-05,6,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,12,0,12
2021-05,6,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,15,17,1
2021-05,6,JC094,Glenwood Ave,40.72755146730012,-74.07106071710587,13,17,0
2021-05,6,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,9,11,4
2021-05,6,JC098,Washington St,40.7242941,-74.0354826,20,21,16
2021-05,6,JC099,Montgomery St,40.71942,-74.05099,2,2,0
2021-05,6,JC102,Grand St,40.71517767732029,-74.03768330812454,10,9,2
2021-05,6,JC103,Journal Square,40.73367,-74.0625,4,2,3
2021-05,6,JC104,Harborside,40.7192517,-74.034234,20,18,13
2021-05,6,JC105,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,20,14,16
2021-05,6,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,18,6,22
2021-05,7,HB102,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,21,31,137
2021-05,7,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,23,27,47
2021-05,7,HB203,Bloomfield St & 15 St,40.75453,-74.02658,19,40,15
2021-05,7,HB301,4 St & Grand St,40.7422579775645,-74.03511106967926,2,1,1
2021-05,7,HB302,6 St & Grand St,40.744397833095604,-74.03450086712837,9,19,4
2021-05,7,HB303,Clinton St & 7 St,40.74542,-74.03332,4,4,1
2021-05,7,HB304,7 St & Monroe St,40.74641264837719,-74.03797701001167,6,3,6
2021-05,7,HB305,9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,2,1,1
2021-05,7,HB401,Southwest Park - Jackson St & Observer Hwy,40.73755127245804,-74.04166370630264,7,6,8
2021-05,7,HB402,Madison St & 1 St,40.73879,-74.0393,17,66,7
2021-05,7,HB403,2 St HBLR - 2 St & Marshall St,40.74080190165358,-74.04243484139442,5,5,2
2021-05,7,HB404,Mama Johnson Field - 4 St & Jackson St,40.74313993965626,-74.04004096984863,15,16,9
2021-05,7,HB405,Grand St & 2 St,40.73913,-74.03618,12,16,14
2021-05,7,HB501,Columbus Park - Clinton St & 9 St,40.74816121065146,-74.0324530005455,9,12,3
2021-05,7,HB502,11 St & Washington St,40.74998490907138,-74.02715027332306,25,65,47
2021-05,7,HB503,Madison St & 10 St,40.74994325412246,-74.03586477041245,7,3,4
2021-05,7,HB506,Grand St & 14 St,40.75409,-74.0316,10,12,5
2021-05,7,HB507,Adams St & 11 St,40.750915534784994,-74.03354063630104,9,13,2
2021-05,7,HB601,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,18,36,19
2021-05,7,HB602,Stevens - River Ter & 6 St,40.74313282710551,-74.02698867022991,2,2,4
2021-05,7,HB603,8 St & Washington St,40.745983882915624,-74.02819901704788,9,7,4
2021-05,7,JC002,Paulus Hook,40.7141454,-74.0335519,19,8,27
2021-05,7,JC003,City Hall,40.7177325,-74.043845,26,28,41
2021-05,7,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,31,28,240
2021-05,7,JC006,Warren St,40.7211236,-74.03805095,16,23,11
2021-05,7,JC008,Newport Pkwy,40.7287448,-74.0321082,21,36,23
2021-05,7,JC009,Hamilton Park,40.727595966,-74.044247311,24,92,79
2021-05,7,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,24,55,30
2021-05,7,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,30,83,37
2021-05,7,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,20,17,12
2021-05,7,JC018,5 Corners Library,40.734961020009514,-74.0595030784607,1,0,1
2021-05,7,JC019,Hilltop,40.7311689,-74.0575736,13,4,16
2021-05,7,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,20,13,18
2021-05,7,JC022,Oakland Ave,40.7376037,-74.0524783,4,5,1
2021-05,7,JC023,Brunswick St,40.7241765,-74.0506564,20,18,14
2021-05,7,JC024,Pershing Field,40.742677141,-74.051788633,12,12,4
2021-05,7,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,17,28,7
2021-05,7,JC032,Newark Ave,40.72152515,-74.046304543,21,16,17
2021-05,7,JC034,Christ Hospital,40.734785818,-74.050443636,7,7,2
2021-05,7,JC035,Van Vorst Park,40.71848892,-74.047726625,21,37,16
2021-05,7,JC038,Essex Light Rail,40.7127742,-74.0364857,7,5,3
2021-05,7,JC051,Union St,40.7182113,-74.0836394,2,2,0
2021-05,7,JC052,Liberty Light Rail,40.7112423,-74.0557013,23,57,24
2021-05,7,JC053,Lincoln Park,40.7246050998869,-74.07840594649315,11,14,7
2021-05,7,JC055,McGinley Square,40.7253399253558,-74.06762212514877,20,14,21
2021-05,7,JC056,Sip Ave,40.73089709786179,-74.06391263008118,26,37,41
2021-05,7,JC057,Riverview Park,40.7443187,-74.0439909,9,12,1
2021-05,7,JC059,Heights Elevator,40.748715945380226,-74.04044330120087,12,10,4
2021-05,7,JC063,Jackson Square,40.71113,-74.0789,5,2,3
2021-05,7,JC065,Dey St,40.737711,-74.066921,5,5,1
2021-05,7,JC066,Newport PATH,40.7272235,-74.0337589,24,22,88
2021-05,7,JC072,Morris Canal,40.7124188237569,-74.03852552175522,19,42,10
2021-05,7,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,10,4,7
2021-05,7,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,21,47,10
2021-05,7,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,8,7,1
2021-05,7,JC077,Astor Place,40.71928220070702,-74.07126188278198,11,8,6
2021-05,7,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,20,30,5
2021-05,7,JC080,Leonard Gordon Park,40.74590996631558,-74.0572714805603,2,2,1
2021-05,7,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,24,36,17
2021-05,7,JC082,Manila & 1st,40.721650724879986,-74.04288411140442,15,6,19
2021-05,7,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,12,6,10
2021-05,7,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,9,7,3
2021-05,7,JC094,Glenwood Ave,40.72755146730012,-74.07106071710587,9,7,6
2021-05,7,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,4,5,0
2021-05,7,JC098,Washington St,40.7242941,-74.0354826,24,34,23
2021-05,7,JC099,Montgomery St,40.71942,-74.05099,2,2,1
2021-05,7,JC102,Grand St,40.71517767732029,-74.03768330812454,18,18,10
2021-05,7,JC103,Journal Square,40.73367,-74.0625,6,0,6
2021-05,7,JC104,Harborside,40.7192517,-74.034234,24,46,24
2021-05,7,JC105,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,11,7,6
2021-05,7,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,22,13,45
2021-05,8,5279.03,Centre St & Worth St,40.71494807,-74.00234482,1,0,1
2021-05,8,5947.04,W 13 St & 5 Ave,40.735445,-73.99431,1,0,1
2021-05,8,7059.01,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,1,0,1
2021-05,8,HB102,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,25,64,156
2021-05,8,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,23,53,53
2021-05,8,HB203,Bloomfield St & 15 St,40.75453,-74.02658,20,33,35
2021-05,8,HB301,4 St & Grand St,40.7422579775645,-74.03511106967926,6,7,5
2021-05,8,HB302,6 St & Grand St,40.744397833095604,-74.03450086712837,10,12,11
2021-05,8,HB303,Clinton St & 7 St,40.74542,-74.03332,3,2,2
2021-05,8,HB304,7 St & Monroe St,40.74641264837719,-74.03797701001167,3,3,2
2021-05,8,HB305,9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,4,9,1
2021-05,8,HB401,Southwest Park - Jackson St & Observer Hwy,40.73755127245804,-74.04166370630264,9,10,6
2021-05,8,HB402,Madison St & 1 St,40.73879,-74.0393,19,36,13
2021-05,8,HB403,2 St HBLR - 2 St & Marshall St,40.74080190165358,-74.04243484139442,11,8,10
2021-05,8,HB404,Mama Johnson Field - 4 St & Jackson St,40.74313993965626,-74.04004096984863,12,12,5
2021-05,8,HB405,Grand St & 2 St,40.73913,-74.03618,12,14,11
2021-05,8,HB501,Columbus Park - Clinton St & 9 St,40.74816121065146,-74.0324530005455,10,16,4
2021-05,8,HB502,11 St & Washington St,40.74998490907138,-74.02715027332306,25,78,45
2021-05,8,HB503,Madison St & 10 St,40.74994325412246,-74.03586477041245,8,8,5
2021-05,8,HB506,Grand St & 14 St,40.75409,-74.0316,12,19,25
2021-05,8,HB507,Adams St & 11 St,40.750915534784994,-74.03354063630104,7,6,4
2021-05,8,HB601,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,20,33,25
2021-05,8,HB602,Stevens - River Ter & 6 St,40.74313282710551,-74.02698867022991,3,1,2
2021-05,8,HB603,8 St & Washington St,40.745983882915624,-74.02819901704788,7,6,4
2021-05,8,JC002,Paulus Hook,40.7141454,-74.0335519,23,18,68
2021-05,8,JC003,City Hall,40.7177325,-74.043845,25,23,58
2021-05,8,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,29,63,203
2021-05,8,JC006,Warren St,40.7211236,-74.03805095,24,35,24
2021-05,8,JC008,Newport Pkwy,40.7287448,-74.0321082,27,59,44
2021-05,8,JC009,Hamilton Park,40.727595966,-74.044247311,27,91,37
2021-05,8,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,28,72,32
2021-05,8,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,28,53,44
2021-05,8,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,26,23,30
2021-05,8,JC018,5 Corners Library,40.734961020009514,-74.0595030784607,1,0,1
2021-05,8,JC019,Hilltop,40.7311689,-74.0575736,12,14,6
2021-05,8,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,21,22,14
2021-05,8,JC022,Oakland Ave,40.7376037,-74.0524783,5,5,1
2021-05,8,JC023,Brunswick St,40.7241765,-74.0506564,24,52,24
2021-05,8,JC024,Pershing Field,40.742677141,-74.051788633,18,17,8
2021-05,8,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,23,47,8
2021-05,8,JC032,Newark Ave,40.72152515,-74.046304543,21,16,28
2021-05,8,JC034,Christ Hospital,40.734785818,-74.050443636,8,6,4
2021-05,8,JC035,Van Vorst Park,40.71848892,-74.047726625,22,43,21
2021-05,8,JC038,Essex Light Rail,40.7127742,-74.0364857,16,20,12
2021-05,8,JC051,Union St,40.7182113,-74.0836394,2,1,1
2021-05,8,JC052,Liberty Light Rail,40.7112423,-74.0557013,29,92,31
2021-05,8,JC053,Lincoln Park,40.7246050998869,-74.07840594649315,19,22,17
2021-05,8,JC055,McGinley Square,40.7253399253558,-74.06762212514877,21,34,19
2021-05,8,JC056,Sip Ave,40.73089709786179,-74.06391263008118,31,35,87
2021-05,8,JC057,Riverview Park,40.7443187,-74.0439909,16,13,12
2021-05,8,JC059,Heights Elevator,40.748715945380226,-74.04044330120087,20,33,11
2021-05,8,JC063,Jackson Square,40.71113,-74.0789,8,2,7
2021-05,8,JC065,Dey St,40.737711,-74.066921,7,6,2
2021-05,8,JC066,Newport PATH,40.7272235,-74.0337589,27,44,93
2021-05,8,JC072,Morris Canal,40.7124188237569,-74.03852552175522,28,50,24
2021-05,8,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,22,26,14
2021-05,8,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,19,19,19
2021-05,8,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,11,10,4
2021-05,8,JC077,Astor Place,40.71928220070702,-74.07126188278198,13,11,5
2021-05,8,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,23,28,19
2021-05,8,JC080,Leonard Gordon Park,40.74590996631558,-74.0572714805603,6,7,0
2021-05,8,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,27,65,27
2021-05,8,JC082,Manila & 1st,40.721650724879986,-74.04288411140442,18,18,23
2021-05,8,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,7,6,1
2021-05,8,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,26,29,21
2021-05,8,JC094,Glenwood Ave,40.72755146730012,-74.07106071710587,19,11,16
2021-05,8,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,16,19,0
2021-05,8,JC098,Washington St,40.7242941,-74.0354826,24,38,40
2021-05,8,JC099,Montgomery St,40.71942,-74.05099,11,1,14
2021-05,8,JC102,Grand St,40.71517767732029,-74.03768330812454,18,17,13
2021-05,8,JC103,Journal Square,40.73367,-74.0625,12,7,12
2021-05,8,JC104,Harborside,40.7192517,-74.034234,28,59,59
2021-05,8,JC105,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,18,23,19
2021-05,8,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,26,19,84
2021-05,9,5065.04,John St & William St,40.70862144,-74.00722156,2,0,2
2021-05,9,6816.07,8 Ave & W 52 St,40.76370739,-73.9851615,1,0,1
2021-05,9,7059.01,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,1,0,1
2021-05,9,HB102,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,26,47,124
2021-05,9,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,24,45,39
2021-05,9,HB203,Bloomfield St & 15 St,40.75453,-74.02658,20,27,20
2021-05,9,HB301,4 St & Grand St,40.7422579775645,-74.03511106967926,5,5,5
2021-05,9,HB302,6 St & Grand St,40.744397833095604,-74.03450086712837,10,5,12
2021-05,9,HB303,Clinton St & 7 St,40.74542,-74.03332,6,4,5
2021-05,9,HB304,7 St & Monroe St,40.74641264837719,-74.03797701001167,6,4,2
2021-05,9,HB305,9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,3,2,1
2021-05,9,HB401,Southwest Park - Jackson St & Observer Hwy,40.73755127245804,-74.04166370630264,12,12,11
2021-05,9,HB402,Madison St & 1 St,40.73879,-74.0393,18,33,15
2021-05,9,HB403,2 St HBLR - 2 St & Marshall St,40.74080190165358,-74.04243484139442,9,9,7
2021-05,9,HB404,Mama Johnson Field - 4 St & Jackson St,40.74313993965626,-74.04004096984863,12,14,3
2021-05,9,HB405,Grand St & 2 St,40.73913,-74.03618,10,10,5
2021-05,9,HB501,Columbus Park - Clinton St & 9 St,40.74816121065146,-74.0324530005455,14,13,12
2021-05,9,HB502,11 St & Washington St,40.74998490907138,-74.02715027332306,24,40,37
2021-05,9,HB503,Madison St & 10 St,40.74994325412246,-74.03586477041245,10,11,6
2021-05,9,HB506,Grand St & 14 St,40.75409,-74.0316,11,15,13
2021-05,9,HB507,Adams St & 11 St,40.750915534784994,-74.03354063630104,9,9,2
2021-05,9,HB601,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,18,19,29
2021-05,9,HB602,Stevens - River Ter & 6 St,40.74313282710551,-74.02698867022991,2,1,1
2021-05,9,HB603,8 St & Washington St,40.745983882915624,-74.02819901704788,11,16,11
2021-05,9,JC002,Paulus Hook,40.7141454,-74.0335519,27,28,66
2021-05,9,JC003,City Hall,40.7177325,-74.043845,29,34,42
2021-05,9,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,31,87,166
2021-05,9,JC006,Warren St,40.7211236,-74.03805095,30,71,38
2021-05,9,JC008,Newport Pkwy,40.7287448,-74.0321082,28,94,64
2021-05,9,JC009,Hamilton Park,40.727595966,-74.044247311,30,85,63
2021-05,9,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,25,36,36
2021-05,9,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,29,57,37
2021-05,9,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,22,35,31
2021-05,9,JC018,5 Corners Library,40.734961020009514,-74.0595030784607,9,5,8
2021-05,9,JC019,Hilltop,40.7311689,-74.0575736,13,13,7
2021-05,9,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,18,23,8
2021-05,9,JC022,Oakland Ave,40.7376037,-74.0524783,6,7,3
2021-05,9,JC023,Brunswick St,40.7241765,-74.0506564,24,32,24
2021-05,9,JC024,Pershing Field,40.742677141,-74.051788633,17,21,10
2021-05,9,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,23,30,21
2021-05,9,JC032,Newark Ave,40.72152515,-74.046304543,26,25,43
2021-05,9,JC034,Christ Hospital,40.734785818,-74.050443636,5,6,1
2021-05,9,JC035,Van Vorst Park,40.71848892,-74.047726625,26,45,24
2021-05,9,JC038,Essex Light Rail,40.7127742,-74.0364857,21,19,17
2021-05,9,JC051,Union St,40.7182113,-74.0836394,10,10,2
2021-05,9,JC052,Liberty Light Rail,40.7112423,-74.0557013,27,58,42
2021-05,9,JC053,Lincoln Park,40.7246050998869,-74.07840594649315,20,20,13
2021-05,9,JC055,McGinley Square,40.7253399253558,-74.06762212514877,19,24,11
2021-05,9,JC056,Sip Ave,40.73089709786179,-74.06391263008118,26,35,89
2021-05,9,JC057,Riverview Park,40.7443187,-74.0439909,12,12,7
2021-05,9,JC059,Heights Elevator,40.748715945380226,-74.04044330120087,12,8,6
2021-05,9,JC063,Jackson Square,40.71113,-74.0789,6,4,2
2021-05,9,JC065,Dey St,40.737711,-74.066921,11,6,8
2021-05,9,JC066,Newport PATH,40.7272235,-74.0337589,28,48,75
2021-05,9,JC072,Morris Canal,40.7124188237569,-74.03852552175522,28,37,30
2021-05,9,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,21,18,29
2021-05,9,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,17,16,11
2021-05,9,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,20,21,13
2021-05,9,JC077,Astor Place,40.71928220070702,-74.07126188278198,21,23,3
2021-05,9,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,22,29,8
2021-05,9,JC080,Leonard Gordon Park,40.74590996631558,-74.0572714805603,10,12,4
2021-05,9,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,25,21,40
2021-05,9,JC082,Manila & 1st,40.721650724879986,-74.04288411140442,24,27,18
2021-05,9,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,9,6,7
2021-05,9,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,19,17,9
2021-05,9,JC094,Glenwood Ave,40.72755146730012,-74.07106071710587,15,15,6
2021-05,9,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,20,40,4
2021-05,9,JC098,Washington St,40.7242941,-74.0354826,25,48,35
2021-05,9,JC099,Montgomery St,40.71942,-74.05099,10,7,13
2021-05,9,JC102,Grand St,40.71517767732029,-74.03768330812454,23,29,32
2021-05,9,JC103,Journal Square,40.73367,-74.0625,15,6,18
2021-05,9,JC104,Harborside,40.7192517,-74.034234,30,67,67
2021-05,9,JC105,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,23,30,24
2021-05,9,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,27,24,71
2021-06,0,5108.01,Scholes St & Manhattan Ave,40.70870368,-73.9448625,1,0,2
2021-06,0,HB101,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,18,75,47
2021-06,0,HB102,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,2,3,5
2021-06,0,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,27,143,137
2021-06,0,HB202,14 St Ferry - 14 St & Shipyard Ln,40.752960630464955,-74.02435272932053,10,32,20
2021-06,0,HB203,Bloomfield St & 15 St,40.75453,-74.02658,19,19,38
2021-06,0,HB301,4 St & Grand St,40.7422579775645,-74.03511106967926,9,11,10
2021-06,0,HB302,6 St & Grand St,40.744397833095604,-74.03450086712837,14,7,14
2021-06,0,HB303,Clinton St & 7 St,40.74542,-74.03332,11,12,15
2021-06,0,HB304,7 St & Monroe St,40.74641264837719,-74.03797701001167,12,3,34
2021-06,0,HB305,9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,8,4,14
2021-06,0,HB401,Southwest Park - Jackson St & Observer Hwy,40.73755127245804,-74.04166370630264,10,5,12
2021-06,0,HB402,Madison St & 1 St,40.73879,-74.0393,19,9,25
2021-06,0,HB403,2 St HBLR - 2 St & Marshall St,40.74080190165358,-74.04243484139442,9,7,9
2021-06,0,HB404,Mama Johnson Field - 4 St & Jackson St,40.74313993965626,-74.04004096984863,6,2,6
2021-06,0,HB405,Grand St & 2 St,40.73913,-74.03618,12,20,7
2021-06,0,HB501,Columbus Park - Clinton St & 9 St,40.74816121065146,-74.0324530005455,15,14,23
2021-06,0,HB502,11 St & Washington St,40.74998490907138,-74.02715027332306,24,37,60
2021-06,0,HB503,Madison St & 10 St,40.74994325412246,-74.03586477041245,13,13,10
2021-06,0,HB506,Grand St & 14 St,40.75409,-74.0316,14,10,8
2021-06,0,HB507,Adams St & 11 St,40.750915534784994,-74.03354063630104,15,6,21
2021-06,0,HB601,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,15,20,13
2021-06,0,HB602,Stevens - River Ter & 6 St,40.74313282710551,-74.02698867022991,18,32,34
2021-06,0,HB603,8 St & Washington St,40.745983882915624,-74.02819901704788,16,18,17
2021-06,0,JC002,Paulus Hook,40.7141454,-74.0335519,10,18,5
2021-06,0,JC003,City Hall,40.7177325,-74.043845,18,17,15
2021-06,0,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,27,126,44
2021-06,0,JC006,Warren St,40.7211236,-74.03805095,18,17,20
2021-06,0,JC008,Newport Pkwy,40.7287448,-74.0321082,22,37,40
