person_id,cohort,weight,age,age_band,education_band,worker_class,puma,sex,race,hispanic_origin,employed
2023-2023HU0767276-01,2023,104,33,18-34,associate_bachelor,1,00400,2,1,01,1
2023-2023HU0767294-01,2023,92,26,18-34,associate_bachelor,1,00107,1,2,01,1
2023-2023HU0767294-02,2023,99,58,50-64,associate_bachelor,7,00107,2,2,01,0
2023-2023HU0767734-03,2023,87,49,35-49,high_school_some_college,1,00105,2,1,01,1
2023-2023HU0767734-04,2023,77,40,35-49,high_school_some_college,1,00105,2,1,01,1
2023-2023HU0768406-01,2023,254,52,50-64,graduate,2,00300,2,1,01,1
2023-2023HU0768406-02,2023,336,53,50-64,associate_bachelor,1,00300,1,1,01,1
2023-2023HU0768406-03,2023,283,21,18-34,associate_bachelor,1,00300,1,1,01,1
2023-2023HU0768406-04,2023,284,19,18-34,high_school_some_college,1,00300,1,1,01,0
2023-2023HU0769304-01,2023,69,37,35-49,high_school_some_college,1,00106,1,1,01,1
2023-2023HU0772183-01,2023,57,58,50-64,high_school_some_college,1,00105,2,1,01,1
2023-2023HU0772587-01,2023,140,45,35-49,below_high_school,missing,00400,2,1,01,0
2023-2023HU0772587-02,2023,357,21,18-34,high_school_some_college,1,00400,2,1,01,1
2023-2023HU0772802-03,2023,79,40,35-49,high_school_some_college,missing,00200,1,1,01,0
2023-2023HU0773147-01,2023,94,45,35-49,associate_bachelor,1,00107,1,9,01,1
2023-2023HU0773147-02,2023,114,53,50-64,high_school_some_college,1,00107,2,9,01,1
2023-2023HU0773147-03,2023,145,20,18-34,high_school_some_college,1,00107,2,9,01,1
2023-2023HU0773215-01,2023,432,33,18-34,associate_bachelor,1,00106,2,2,01,1
2023-2023HU0773439-01,2023,82,50,50-64,high_school_some_college,3,00107,1,1,01,1
2023-2023HU0773444-01,2023,87,32,18-34,high_school_some_college,2,00200,2,1,01,1
2023-2023HU0773444-02,2023,88,32,18-34,high_school_some_college,1,00200,1,1,01,1
2023-2023HU0773551-01,2023,46,34,18-34,graduate,1,00105,2,1,01,1
2023-2023HU0773927-01,2023,216,54,50-64,graduate,7,00107,2,1,01,1
2023-2023HU0773927-02,2023,197,57,50-64,associate_bachelor,1,00107,1,1,01,1
2023-2023HU0774482-02,2023,89,54,50-64,associate_bachelor,1,00300,1,1,01,1
2023-2023HU0774516-01,2023,345,34,18-34,high_school_some_college,1,00107,2,1,01,1
2023-2023HU0774516-02,2023,184,37,35-49,high_school_some_college,1,00107,1,9,01,1
2023-2023HU0774550-01,2023,216,30,18-34,high_school_some_college,1,00105,1,9,17,0
2023-2023HU0774550-02,2023,242,40,35-49,high_school_some_college,1,00105,1,9,17,1
2023-2023HU0775860-01,2023,66,40,35-49,high_school_some_college,6,00103,1,5,07,1
2023-2023HU0775860-02,2023,61,36,35-49,associate_bachelor,missing,00103,2,5,07,0
2023-2023HU0776774-01,2023,63,37,35-49,graduate,2,00105,2,1,01,1
2023-2023HU0776774-02,2023,65,38,35-49,associate_bachelor,1,00105,1,1,01,1
2023-2023HU0776841-01,2023,86,47,35-49,high_school_some_college,2,00106,2,1,01,1
2023-2023HU0776841-02,2023,84,55,50-64,high_school_some_college,missing,00106,1,9,03,0
2023-2023HU0776841-03,2023,87,27,18-34,high_school_some_college,missing,00106,2,1,03,0
2023-2023HU0776841-04,2023,74,18,18-34,below_high_school,missing,00106,2,1,03,0
2023-2023HU0777673-01,2023,73,23,18-34,associate_bachelor,1,00400,2,6,01,1
2023-2023HU0777673-02,2023,69,30,18-34,associate_bachelor,1,00400,2,1,01,1
2023-2023HU0777673-03,2023,202,23,18-34,associate_bachelor,1,00400,2,1,01,1
2023-2023HU0778664-01,2023,76,28,18-34,high_school_some_college,7,00200,1,1,01,1
2023-2023HU0779335-01,2023,165,29,18-34,associate_bachelor,1,00107,2,2,01,1
2023-2023HU0779335-02,2023,86,47,35-49,high_school_some_college,6,00107,1,1,01,1
2023-2023HU0780035-01,2023,56,36,35-49,associate_bachelor,5,00300,1,1,01,1
2023-2023HU0780035-02,2023,113,32,18-34,associate_bachelor,2,00300,2,1,01,0
2023-2023HU0780077-01,2023,51,63,50-64,associate_bachelor,2,00105,2,1,01,1
2023-2023HU0780077-02,2023,54,63,50-64,high_school_some_college,1,00105,1,1,01,1
2023-2023HU0780077-03,2023,69,33,18-34,associate_bachelor,1,00105,1,1,01,1
2023-2023HU0780077-04,2023,71,24,18-34,graduate,1,00105,2,1,01,1
2023-2023HU0780702-01,2023,50,62,50-64,graduate,3,00200,2,1,01,1
2023-2023HU0780802-01,2023,172,40,35-49,associate_bachelor,5,00103,1,1,01,1
2023-2023HU0781706-01,2023,55,58,50-64,graduate,1,00105,1,1,01,1
2023-2023HU0781706-02,2023,58,46,35-49,high_school_some_college,missing,00105,2,1,01,0
2023-2023HU0782668-01,2023,107,24,18-34,associate_bachelor,1,00103,1,1,01,1
2023-2023HU0782668-02,2023,86,25,18-34,associate_bachelor,1,00103,1,9,01,1
2023-2023HU0782668-03,2023,90,24,18-34,associate_bachelor,1,00103,1,8,02,1
2023-2023HU0783632-01,2023,31,64,50-64,high_school_some_college,4,00200,1,1,01,0
2023-2023HU0783632-02,2023,32,56,50-64,graduate,1,00200,2,1,01,1
2023-2023HU0783700-01,2023,41,58,50-64,high_school_some_college,1,00105,2,1,01,0
2023-2023HU0783700-02,2023,43,57,50-64,high_school_some_college,1,00105,1,1,01,1
2023-2023HU0784169-01,2023,76,43,35-49,associate_bachelor,1,00400,2,1,01,0
2023-2023HU0784169-02,2023,70,40,35-49,high_school_some_college,1,00400,1,1,01,1
2023-2023HU0784564-01,2023,49,23,18-34,associate_bachelor,3,00300,2,1,01,1
2023-2023HU0784564-02,2023,50,26,18-34,associate_bachelor,1,00300,1,1,01,1
2023-2023HU0784574-01,2023,108,56,50-64,associate_bachelor,1,00400,1,1,01,1
2023-2023HU0784574-02,2023,78,51,50-64,associate_bachelor,1,00400,2,1,01,1
2023-2023HU0784574-03,2023,70,25,18-34,associate_bachelor,1,00400,2,1,01,1
2023-2023HU0784574-04,2023,212,22,18-34,associate_bachelor,1,00400,1,1,01,1
2023-2023HU0785290-01,2023,48,64,50-64,associate_bachelor,3,00106,2,8,01,1
2023-2023HU0785390-01,2023,56,46,35-49,high_school_some_college,missing,00105,2,1,01,0
2023-2023HU0785426-01,2023,251,30,18-34,graduate,2,00300,2,1,01,1
2023-2023HU0785889-01,2023,84,30,18-34,high_school_some_college,1,00200,1,1,01,1
2023-2023HU0785889-02,2023,106,36,35-49,associate_bachelor,1,00200,2,1,01,1
2023-2023HU0786083-01,2023,88,44,35-49,associate_bachelor,1,00400,1,1,01,1
2023-2023HU0786083-02,2023,93,45,35-49,associate_bachelor,1,00400,2,1,01,1
2023-2023HU0786620-01,2023,203,41,35-49,high_school_some_college,1,00300,1,1,01,1
2023-2023HU0786620-02,2023,261,40,35-49,high_school_some_college,1,00300,2,1,01,1
2023-2023HU0786620-03,2023,336,19,18-34,high_school_some_college,1,00300,1,1,01,0
2023-2023HU0786732-01,2023,142,54,50-64,below_high_school,2,00103,2,2,01,1
2023-2023HU0786732-02,2023,164,18,18-34,high_school_some_college,missing,00103,2,2,01,0
2023-2023HU0787904-01,2023,79,61,50-64,high_school_some_college,3,00107,2,1,01,0
2023-2023HU0787904-02,2023,83,62,50-64,high_school_some_college,3,00107,1,1,01,0
2023-2023HU0788866-01,2023,51,50,50-64,associate_bachelor,1,00400,1,1,01,1
2023-2023HU0788866-02,2023,38,51,50-64,graduate,2,00400,2,1,01,1
2023-2023HU0789671-01,2023,52,62,50-64,associate_bachelor,1,00400,1,1,01,1
2023-2023HU0789671-02,2023,43,64,50-64,high_school_some_college,1,00400,2,1,01,1
2023-2023HU0790206-01,2023,60,64,50-64,associate_bachelor,1,00300,1,1,01,1
2023-2023HU0790432-01,2023,137,47,35-49,high_school_some_college,6,00200,2,1,01,0
2023-2023HU0790432-02,2023,110,47,35-49,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0790432-03,2023,118,20,18-34,high_school_some_college,1,00200,1,1,01,1
2023-2023HU0791990-01,2023,103,54,50-64,graduate,3,00200,2,1,01,1
2023-2023HU0791990-02,2023,83,61,50-64,graduate,3,00200,1,1,01,0
2023-2023HU0791990-03,2023,95,25,18-34,high_school_some_college,1,00200,1,1,01,1
2023-2023HU0792489-01,2023,200,58,50-64,high_school_some_college,1,00200,1,6,01,1
2023-2023HU0792489-02,2023,200,55,50-64,high_school_some_college,1,00200,2,6,01,1
2023-2023HU0792489-03,2023,215,27,18-34,associate_bachelor,1,00200,2,6,01,1
2023-2023HU0793053-01,2023,30,61,50-64,high_school_some_college,2,00400,1,1,01,0
2023-2023HU0793662-01,2023,102,34,18-34,high_school_some_college,1,00106,1,9,01,1
2023-2023HU0793776-01,2023,26,56,50-64,associate_bachelor,1,00400,1,1,01,1
2023-2023HU0793776-02,2023,24,46,35-49,high_school_some_college,1,00400,2,6,01,1
2023-2023HU0793776-03,2023,17,27,18-34,high_school_some_college,1,00400,2,1,01,1
2023-2023HU0793821-01,2023,79,63,50-64,graduate,7,00300,1,1,01,1
2023-2023HU0793821-02,2023,82,63,50-64,associate_bachelor,7,00300,2,1,01,1
2023-2023HU0794317-01,2023,274,22,18-34,high_school_some_college,1,00400,2,1,01,1
2023-2023HU0794317-02,2023,216,22,18-34,high_school_some_college,5,00400,1,1,01,1
2023-2023HU0794761-01,2023,70,28,18-34,associate_bachelor,1,00103,1,1,01,1
2023-2023HU0794761-02,2023,79,27,18-34,graduate,1,00103,2,1,01,1
2023-2023HU0794792-01,2023,457,41,35-49,high_school_some_college,1,00103,2,9,03,1
2023-2023HU0794792-02,2023,360,47,35-49,below_high_school,missing,00103,1,1,01,0
2023-2023HU0794823-01,2023,47,23,18-34,associate_bachelor,1,00300,2,1,01,1
2023-2023HU0795090-01,2023,49,58,50-64,high_school_some_college,3,00106,2,1,01,1
2023-2023HU0795090-02,2023,56,53,50-64,high_school_some_college,missing,00106,2,1,01,0
2023-2023HU0795130-01,2023,72,25,18-34,associate_bachelor,1,00200,2,1,01,1
2023-2023HU0795130-02,2023,93,26,18-34,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0795909-01,2023,69,24,18-34,associate_bachelor,missing,00105,2,1,01,0
2023-2023HU0796497-01,2023,229,43,35-49,associate_bachelor,1,00107,2,1,01,1
2023-2023HU0796497-02,2023,227,19,18-34,high_school_some_college,1,00107,1,9,01,1
2023-2023HU0796497-03,2023,186,25,18-34,high_school_some_college,1,00107,1,8,03,0
2023-2023HU0796601-01,2023,99,36,35-49,high_school_some_college,1,00107,1,1,01,1
2023-2023HU0796738-01,2023,94,53,50-64,associate_bachelor,2,00103,1,1,01,1
2023-2023HU0797069-01,2023,39,34,18-34,graduate,3,00200,2,1,01,1
2023-2023HU0797069-02,2023,49,37,35-49,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0797296-03,2023,44,32,18-34,associate_bachelor,5,00400,2,1,01,1
2023-2023HU0797296-04,2023,43,30,18-34,associate_bachelor,5,00400,1,1,01,1
2023-2023HU0797966-01,2023,123,28,18-34,graduate,1,00107,2,1,01,1
2023-2023HU0798293-01,2023,163,46,35-49,associate_bachelor,2,00106,2,9,01,1
2023-2023HU0798293-02,2023,180,39,35-49,high_school_some_college,1,00106,1,9,01,1
2023-2023HU0799210-01,2023,124,40,35-49,high_school_some_college,1,00103,2,9,05,1
2023-2023HU0799210-02,2023,92,24,18-34,high_school_some_college,1,00103,1,9,05,1
2023-2023HU0799210-03,2023,91,22,18-34,high_school_some_college,1,00103,1,9,05,1
2023-2023HU0799384-01,2023,298,30,18-34,high_school_some_college,1,00105,2,1,01,0
2023-2023HU0799384-02,2023,291,33,18-34,high_school_some_college,1,00105,1,1,01,1
2023-2023HU0800423-01,2023,56,30,18-34,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0801562-01,2023,298,57,50-64,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0801562-02,2023,365,53,50-64,graduate,2,00200,2,1,01,1
2023-2023HU0802148-01,2023,120,64,50-64,graduate,missing,00106,2,1,01,0
2023-2023HU0802148-03,2023,113,26,18-34,associate_bachelor,1,00106,1,2,01,1
2023-2023HU0802324-01,2023,89,35,35-49,high_school_some_college,2,00103,1,8,05,1
2023-2023HU0802324-02,2023,59,31,18-34,high_school_some_college,2,00103,2,8,05,0
2023-2023HU0802474-01,2023,61,63,50-64,associate_bachelor,3,00200,1,1,01,0
2023-2023HU0802474-02,2023,89,61,50-64,associate_bachelor,1,00200,2,9,01,1
2023-2023HU0802474-03,2023,46,30,18-34,associate_bachelor,7,00200,2,1,01,1
2023-2023HU0802474-04,2023,68,27,18-34,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0802474-05,2023,54,26,18-34,graduate,1,00200,2,1,01,1
2023-2023HU0802554-01,2023,62,56,50-64,high_school_some_college,1,00105,1,1,01,1
2023-2023HU0802554-02,2023,72,58,50-64,high_school_some_college,6,00105,1,1,01,1
2023-2023HU0803618-01,2023,98,33,18-34,graduate,1,00106,1,1,01,1
2023-2023HU0803618-02,2023,73,37,35-49,graduate,1,00106,2,1,01,1
2023-2023HU0803779-01,2023,66,36,35-49,graduate,1,00107,1,1,01,1
2023-2023HU0803779-02,2023,68,32,18-34,high_school_some_college,1,00107,2,1,01,0
2023-2023HU0803870-01,2023,132,44,35-49,associate_bachelor,1,00105,2,1,01,1
2023-2023HU0803870-02,2023,109,45,35-49,associate_bachelor,1,00105,1,1,01,1
2023-2023HU0804625-01,2023,38,60,50-64,graduate,1,00400,2,1,01,1
2023-2023HU0804625-02,2023,48,55,50-64,high_school_some_college,1,00400,1,1,01,1
2023-2023HU0804981-01,2023,32,57,50-64,associate_bachelor,1,00400,1,1,01,1
2023-2023HU0804981-02,2023,27,58,50-64,graduate,1,00400,2,1,01,0
2023-2023HU0805192-01,2023,82,42,35-49,graduate,1,00105,1,1,01,1
2023-2023HU0805192-02,2023,133,37,35-49,graduate,5,00105,2,6,01,1
2023-2023HU0805665-01,2023,474,54,50-64,below_high_school,7,00103,1,8,05,1
2023-2023HU0805665-02,2023,244,52,50-64,below_high_school,1,00103,2,8,05,0
2023-2023HU0805727-01,2023,93,45,35-49,associate_bachelor,1,00400,2,1,01,1
2023-2023HU0805727-02,2023,85,42,35-49,high_school_some_college,1,00400,1,9,01,1
2023-2023HU0805727-03,2023,183,19,18-34,high_school_some_college,1,00400,1,1,01,0
2023-2023HU0805824-01,2023,35,62,50-64,associate_bachelor,4,00107,2,1,01,1
2023-2023HU0805824-02,2023,39,32,18-34,associate_bachelor,1,00107,2,1,01,1
2023-2023HU0806128-01,2023,75,33,18-34,associate_bachelor,1,00106,2,1,01,1
2023-2023HU0806128-02,2023,87,31,18-34,high_school_some_college,1,00106,1,1,01,1
2023-2023HU0806614-01,2023,186,55,50-64,high_school_some_college,1,00105,1,1,01,1
2023-2023HU0806659-01,2023,110,36,35-49,graduate,2,00400,2,1,01,1
2023-2023HU0806659-02,2023,101,37,35-49,associate_bachelor,7,00400,1,1,01,1
2023-2023HU0807946-01,2023,444,37,35-49,below_high_school,1,00103,2,8,07,1
2023-2023HU0808689-02,2023,42,64,50-64,high_school_some_college,1,00105,2,1,01,1
2023-2023HU0809459-02,2023,286,61,50-64,graduate,7,00400,2,1,01,1
2023-2023HU0811191-01,2023,117,38,35-49,graduate,2,00103,1,9,16,1
2023-2023HU0811191-02,2023,98,39,35-49,graduate,1,00103,2,1,01,1
2023-2023HU0811555-03,2023,79,38,35-49,high_school_some_college,1,00300,1,1,01,1
2023-2023HU0811555-05,2023,84,40,35-49,associate_bachelor,1,00300,2,1,01,1
2023-2023HU0811810-02,2023,121,57,50-64,associate_bachelor,1,00105,1,1,01,1
2023-2023HU0811986-01,2023,102,35,35-49,graduate,1,00103,1,1,01,1
2023-2023HU0811986-02,2023,126,36,35-49,graduate,1,00103,2,9,03,0
2023-2023HU0814380-01,2023,36,35,35-49,associate_bachelor,1,00300,2,1,01,1
2023-2023HU0814557-01,2023,31,53,50-64,high_school_some_college,1,00300,2,1,01,1
2023-2023HU0814797-01,2023,123,32,18-34,high_school_some_college,4,00105,1,2,01,1
2023-2023HU0814797-02,2023,101,31,18-34,high_school_some_college,1,00105,2,1,01,1
2023-2023HU0814797-03,2023,125,54,50-64,associate_bachelor,1,00105,2,1,01,1
2023-2023HU0814797-04,2023,120,58,50-64,associate_bachelor,4,00105,1,1,01,1
2023-2023HU0814827-01,2023,44,42,35-49,associate_bachelor,1,00105,2,9,01,1
2023-2023HU0814827-02,2023,65,44,35-49,high_school_some_college,1,00105,1,1,01,1
2023-2023HU0815010-01,2023,170,30,18-34,high_school_some_college,1,00105,1,1,01,1
2023-2023HU0815828-01,2023,131,29,18-34,associate_bachelor,1,00300,2,6,01,0
2023-2023HU0815828-02,2023,97,29,18-34,graduate,5,00300,1,6,01,1
2023-2023HU0815857-01,2023,142,30,18-34,high_school_some_college,1,00300,1,1,01,1
2023-2023HU0815857-02,2023,108,28,18-34,associate_bachelor,6,00300,2,1,01,1
2023-2023HU0816736-01,2023,194,48,35-49,graduate,5,00300,1,1,01,1
2023-2023HU0816736-02,2023,78,50,50-64,high_school_some_college,missing,00300,2,1,01,0
2023-2023HU0816736-03,2023,90,23,18-34,associate_bachelor,5,00300,1,1,01,1
2023-2023HU0817749-01,2023,68,38,35-49,associate_bachelor,4,00400,2,1,01,1
2023-2023HU0817749-02,2023,62,40,35-49,high_school_some_college,6,00400,1,1,01,1
2023-2023HU0817749-03,2023,125,20,18-34,high_school_some_college,missing,00400,1,1,01,0
2023-2023HU0818240-01,2023,189,61,50-64,high_school_some_college,3,00105,1,1,01,1
2023-2023HU0818240-02,2023,168,56,50-64,high_school_some_college,1,00105,2,1,01,1
2023-2023HU0818240-03,2023,207,29,18-34,associate_bachelor,1,00105,1,1,01,1
2023-2023HU0819947-01,2023,66,37,35-49,graduate,7,00300,1,1,01,0
2023-2023HU0819947-02,2023,132,34,18-34,associate_bachelor,1,00300,2,1,01,1
2023-2023HU0821016-03,2023,78,50,50-64,high_school_some_college,2,00400,1,1,01,1
2023-2023HU0821016-04,2023,203,20,18-34,high_school_some_college,1,00400,1,1,01,0
2023-2023HU0821092-01,2023,72,64,50-64,associate_bachelor,1,00200,1,8,01,1
2023-2023HU0821092-02,2023,70,62,50-64,associate_bachelor,1,00200,2,1,01,1
2023-2023HU0821390-01,2023,96,61,50-64,associate_bachelor,5,00103,2,9,01,1
2023-2023HU0821390-02,2023,146,30,18-34,below_high_school,5,00103,1,9,01,0
2023-2023HU0821390-03,2023,87,26,18-34,below_high_school,5,00103,1,9,01,0
2023-2023HU0821390-04,2023,84,24,18-34,associate_bachelor,1,00103,1,9,01,1
2023-2023HU0821390-06,2023,184,29,18-34,high_school_some_college,1,00103,2,2,01,1
2023-2023HU0821485-01,2023,58,36,35-49,associate_bachelor,1,00105,1,9,01,1
2023-2023HU0821539-01,2023,42,41,35-49,graduate,5,00300,1,1,01,1
2023-2023HU0821539-02,2023,42,36,35-49,graduate,5,00300,2,1,01,1
2023-2023HU0821544-01,2023,83,46,35-49,high_school_some_college,1,00106,1,1,01,1
2023-2023HU0821878-01,2023,46,31,18-34,graduate,1,00200,2,1,01,1
2023-2023HU0821878-02,2023,45,30,18-34,associate_bachelor,1,00200,2,1,01,1
2023-2023HU0822429-01,2023,79,45,35-49,associate_bachelor,2,00400,2,1,01,1
2023-2023HU0822429-02,2023,95,47,35-49,high_school_some_college,2,00400,1,1,01,1
2023-2023HU0824024-01,2023,182,58,50-64,high_school_some_college,1,00400,1,1,01,1
2023-2023HU0824024-02,2023,149,58,50-64,high_school_some_college,1,00400,2,1,01,1
2023-2023HU0824024-03,2023,162,28,18-34,high_school_some_college,1,00400,1,1,01,1
2023-2023HU0824024-04,2023,162,25,18-34,high_school_some_college,1,00400,1,1,01,1
2023-2023HU0824218-01,2023,101,28,18-34,graduate,2,00103,2,1,01,1
2023-2023HU0824485-01,2023,47,36,35-49,graduate,1,00400,1,1,01,1
2023-2023HU0824485-02,2023,51,37,35-49,graduate,1,00400,2,1,01,1
2023-2023HU0824740-01,2023,55,63,50-64,high_school_some_college,missing,00105,2,1,01,0
2023-2023HU0826604-01,2023,36,44,35-49,associate_bachelor,1,00300,1,1,01,1
2023-2023HU0826604-02,2023,37,43,35-49,graduate,1,00300,2,1,01,1
2023-2023HU0827089-01,2023,61,34,18-34,high_school_some_college,5,00200,2,1,11,1
2023-2023HU0827170-03,2023,113,20,18-34,below_high_school,1,00200,1,1,01,0
2023-2023HU0827310-01,2023,95,49,35-49,associate_bachelor,1,00300,1,1,01,1
2023-2023HU0827310-02,2023,50,45,35-49,associate_bachelor,1,00300,2,1,01,1
2023-2023HU0828283-01,2023,65,47,35-49,graduate,2,00105,2,1,01,1
2023-2023HU0828283-02,2023,62,18,18-34,high_school_some_college,1,00105,1,9,01,0
2023-2023HU0828468-01,2023,87,56,50-64,associate_bachelor,4,00300,1,1,01,1
2023-2023HU0828468-02,2023,80,51,50-64,graduate,3,00300,2,1,01,1
2023-2023HU0828468-03,2023,139,23,18-34,associate_bachelor,6,00300,2,1,01,0
2023-2023HU0828581-01,2023,111,64,50-64,below_high_school,missing,00107,1,1,01,0
2023-2023HU0828591-01,2023,319,33,18-34,high_school_some_college,2,00103,2,6,01,1
2023-2023HU0828591-02,2023,178,32,18-34,high_school_some_college,1,00103,1,1,01,1
2023-2023HU0828597-01,2023,86,52,50-64,high_school_some_college,1,00103,1,2,01,1
2023-2023HU0829102-01,2023,155,31,18-34,high_school_some_college,1,00105,2,1,01,1
2023-2023HU0829727-01,2023,27,57,50-64,associate_bachelor,1,00200,2,1,01,0
2023-2023HU0829727-02,2023,28,59,50-64,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0830015-01,2023,49,35,35-49,associate_bachelor,2,00105,2,1,01,1
2023-2023HU0830015-02,2023,50,45,35-49,below_high_school,1,00105,1,9,01,1
2023-2023HU0830664-01,2023,60,40,35-49,associate_bachelor,2,00105,2,1,01,1
2023-2023HU0830664-02,2023,131,41,35-49,associate_bachelor,1,00105,1,9,01,1
2023-2023HU0831395-01,2023,58,63,50-64,associate_bachelor,1,00400,1,1,01,0
2023-2023HU0831395-02,2023,48,62,50-64,associate_bachelor,1,00400,2,1,01,0
2023-2023HU0831395-03,2023,150,23,18-34,associate_bachelor,1,00400,2,1,01,1
2023-2023HU0832082-01,2023,74,60,50-64,graduate,2,00105,2,1,01,1
2023-2023HU0832082-02,2023,48,22,18-34,high_school_some_college,1,00105,2,6,01,1
2023-2023HU0833074-01,2023,41,41,35-49,high_school_some_college,missing,00105,2,1,01,0
2023-2023HU0833153-01,2023,575,42,35-49,high_school_some_college,1,00105,1,1,01,1
2023-2023HU0833153-02,2023,705,18,18-34,high_school_some_college,1,00105,2,1,01,1
2023-2023HU0833336-01,2023,48,63,50-64,high_school_some_college,1,00105,2,1,01,0
2023-2023HU0833390-01,2023,34,62,50-64,graduate,2,00400,1,1,01,1
2023-2023HU0833390-02,2023,27,63,50-64,graduate,missing,00400,2,1,01,0
2023-2023HU0833390-03,2023,66,24,18-34,high_school_some_college,2,00400,1,1,01,0
2023-2023HU0833476-01,2023,191,35,35-49,high_school_some_college,1,00300,2,1,01,1
2023-2023HU0833476-02,2023,145,36,35-49,high_school_some_college,1,00300,1,1,01,1
2023-2023HU0834666-01,2023,82,28,18-34,associate_bachelor,1,00105,1,1,01,1
2023-2023HU0834780-01,2023,56,61,50-64,graduate,2,00300,1,1,01,1
2023-2023HU0834780-02,2023,59,60,50-64,graduate,1,00300,2,1,01,1
2023-2023HU0834795-02,2023,49,61,50-64,graduate,4,00105,2,1,01,1
2023-2023HU0834961-01,2023,112,42,35-49,associate_bachelor,4,00103,2,9,01,1
2023-2023HU0835445-02,2023,58,64,50-64,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0835583-01,2023,84,61,50-64,associate_bachelor,missing,00400,2,1,01,0
2023-2023HU0835583-02,2023,106,60,50-64,high_school_some_college,1,00400,1,1,01,1
2023-2023HU0835699-01,2023,65,59,50-64,associate_bachelor,6,00200,1,1,01,1
2023-2023HU0835699-02,2023,63,60,50-64,associate_bachelor,2,00200,2,1,01,0
2023-2023HU0836199-01,2023,80,52,50-64,high_school_some_college,1,00200,1,1,01,1
2023-2023HU0836199-02,2023,91,48,35-49,associate_bachelor,1,00200,2,1,01,1
2023-2023HU0836199-03,2023,77,21,18-34,high_school_some_college,3,00200,1,1,01,1
2023-2023HU0836199-04,2023,59,19,18-34,high_school_some_college,1,00200,2,1,01,1
2023-2023HU0837421-01,2023,107,63,50-64,associate_bachelor,6,00106,2,1,01,1
2023-2023HU0837421-02,2023,130,64,50-64,associate_bachelor,1,00106,1,1,01,1
2023-2023HU0837421-03,2023,131,22,18-34,associate_bachelor,1,00106,1,1,01,1
2023-2023HU0838120-01,2023,64,30,18-34,associate_bachelor,1,00107,2,1,01,1
2023-2023HU0838120-02,2023,68,31,18-34,associate_bachelor,1,00107,1,1,01,1
2023-2023HU0838617-01,2023,140,50,50-64,high_school_some_college,1,00107,2,6,01,0
2023-2023HU0838617-02,2023,148,50,50-64,high_school_some_college,1,00107,1,6,01,1
2023-2023HU0838617-03,2023,61,27,18-34,associate_bachelor,1,00107,2,6,01,0
2023-2023HU0838617-04,2023,44,22,18-34,associate_bachelor,1,00107,2,6,01,1
2023-2023HU0839211-01,2023,76,36,35-49,associate_bachelor,missing,00107,2,1,01,0
2023-2023HU0839211-02,2023,74,38,35-49,associate_bachelor,4,00107,1,1,01,1
2023-2023HU0840537-01,2023,129,38,35-49,associate_bachelor,1,00103,1,5,11,1
2023-2023HU0840537-02,2023,96,41,35-49,graduate,2,00103,1,1,01,1
2023-2023HU0840537-04,2023,116,49,35-49,high_school_some_college,1,00103,1,5,03,1
2023-2023HU0841218-01,2023,83,41,35-49,associate_bachelor,1,00200,2,1,01,1
2023-2023HU0842610-01,2023,50,40,35-49,high_school_some_college,5,00106,1,1,01,1
2023-2023HU0843061-01,2023,47,52,50-64,graduate,2,00300,2,1,01,1
2023-2023HU0843498-01,2023,398,54,50-64,high_school_some_college,1,00105,1,1,01,0
2023-2023HU0843982-01,2023,32,64,50-64,associate_bachelor,missing,00400,2,1,01,0
2023-2023HU0844104-01,2023,72,63,50-64,associate_bachelor,2,00107,1,1,01,1
2023-2023HU0844104-02,2023,67,63,50-64,high_school_some_college,missing,00107,2,1,01,0
2023-2023HU0844218-01,2023,142,36,35-49,graduate,1,00200,2,9,01,1
2023-2023HU0844218-02,2023,102,37,35-49,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0844263-01,2023,123,54,50-64,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0844263-02,2023,116,20,18-34,high_school_some_college,1,00200,1,1,01,0
2023-2023HU0844263-03,2023,94,19,18-34,high_school_some_college,1,00200,1,1,01,1
2023-2023HU0844725-01,2023,66,63,50-64,below_high_school,2,00300,1,1,01,0
2023-2023HU0845035-01,2023,350,41,35-49,high_school_some_college,missing,00200,2,1,01,0
2023-2023HU0845035-02,2023,340,42,35-49,high_school_some_college,1,00200,1,1,01,0
2023-2023HU0845035-03,2023,407,21,18-34,high_school_some_college,1,00200,1,1,01,1
2023-2023HU0845762-01,2023,319,40,35-49,high_school_some_college,1,00105,1,1,01,1
2023-2023HU0845762-02,2023,287,39,35-49,high_school_some_college,1,00105,2,1,01,1
2023-2023HU0846895-01,2023,247,62,50-64,high_school_some_college,1,00300,1,1,01,1
2023-2023HU0846895-02,2023,244,20,18-34,high_school_some_college,1,00300,2,1,01,1
2023-2023HU0846900-01,2023,81,63,50-64,associate_bachelor,1,00107,1,1,01,1
